network,gridIndex,alpha,betaNormalized,prIntact,prBlock,deltaPR,observedPct,expectedPct,deficitPP,kControl,captureControl,beforeControl,captureBlock,denominator
6,22,0.5,0.75,3.69905883968804,5.46793944546334,1.76888060577531,47.0491644609367,47.0496135436111,0.00044908267438637,6,0.952601955324432,0.917137397750572,0.903821694002668,125.676124607811
6,23,0.5,1,3.69905883968804,5.98979982485548,2.29074098516745,38.2231544046205,47.0496135436111,8.82645913899053,6,0.952601955324432,0.917137397750572,0.89713359684435,125.676124607811
6,24,0.5,1.25,3.69905883968804,6.26777227964319,2.56871343995515,31.6482656967427,47.0496135436111,15.4013478468684,6,0.952601955324432,0.917137397750572,0.893321978505415,125.676124607811
6,25,0.75,0.1,3.69905883968804,3.09301869343868,-0.606040146249359,82.2826519067297,47.0496135436111,-35.2330383631186,6,0.952601955324432,0.917137397750572,0.944550847398628,125.676124607811
6,26,0.75,0.25,3.69905883968804,3.25320437858407,-0.445854461103969,78.0393640152374,47.0496135436111,-30.9897504716263,6,0.952601955324432,0.917137397750572,0.939022991702073,125.676124607811
6,27,0.75,0.5,3.69905883968804,3.78940546623352,0.0903466265454851,67.8659023920042,47.0496135436111,-20.8162888483931,6,0.952601955324432,0.917137397750572,0.927820995794748,125.676124607811
6,28,0.75,0.75,3.69905883968804,4.46278565843209,0.76372681874405,58.7481428860862,47.0496135436111,-11.6985293424751,6,0.952601955324432,0.917137397750572,0.919106082563793,125.676124607811
6,29,0.75,1,3.69905883968804,5.07713641768682,1.37807757799879,51.0527515688634,47.0496135436111,-4.00313802525237,6,0.952601955324432,0.917137397750572,0.912318916091459,125.676124607811
6,30,0.75,1.25,3.69905883968804,5.56053651135743,1.86147767166939,44.643646784349,47.0496135436111,2.40596675926208,6,0.952601955324432,0.917137397750572,0.907711651958167,125.676124607811
6,31,1,0.1,3.69905883968804,3.05709514187705,-0.641963697810988,82.1013263148258,47.0496135436111,-35.0517127712147,6,0.952601955324432,0.917137397750572,0.947660838386416,125.676124607811
6,32,1,0.25,3.69905883968804,3.14142849972105,-0.55763033996699,79.5693847116956,47.0496135436111,-32.5197711680845,6,0.952601955324432,0.917137397750572,0.944732574469624,125.676124607811
6,33,1,0.5,3.69905883968804,3.45367251281099,-0.245386326877044,72.807462891555,47.0496135436111,-25.7578493479439,6,0.952601955324432,0.917137397750572,0.937072763526134,125.676124607811
6,34,1,0.75,3.69905883968804,3.9098141088778,0.210755269189762,65.7464862722303,47.0496135436111,-18.6968727286192,6,0.952601955324432,0.917137397750572,0.930991155634643,125.676124607811
6,35,1,1,3.69905883968804,4.43659692363552,0.737538083947485,59.3230373728841,47.0496135436111,-12.273423829273,6,0.952601955324432,0.917137397750572,0.925785553264535,125.676124607811
6,36,1,1.25,3.69905883968804,4.92794223490256,1.22888339521452,53.3695553634831,47.0496135436111,-6.31994181987207,6,0.952601955324432,0.917137397750572,0.921338271944676,125.676124607811
7,1,0.1,0.1,3.42244450183621,6.75397010061125,3.33152559877504,39.8276249152365,42.5726563999597,2.7450314847232,6,0.95761523025361,0.930363022834065,0.861398562220537,139.68062138478
7,2,0.1,0.25,3.42244450183621,6.90516103059564,3.48271652875943,26.2127532672977,42.5726563999597,16.359903132662,6,0.95761523025361,0.930363022834065,0.869213173512005,139.68062138478
7,3,0.1,0.5,3.42244450183621,6.83330766958342,3.41086316774721,13.147558525953,42.5726563999597,29.4250978740067,6,0.95761523025361,0.930363022834065,0.880651257486529,139.68062138478
7,4,0.1,0.75,3.42244450183621,6.81246008907454,3.39001558723833,9.09314156759303,42.5726563999597,33.4795148323667,6,0.95761523025361,0.930363022834065,0.884943286531742,139.68062138478
7,5,0.1,1,3.42244450183621,6.80969700151473,3.38725249967852,7.60829620574869,42.5726563999597,34.964360194211,6,0.95761523025361,0.930363022834065,0.886559251868587,139.68062138478
7,6,0.1,1.25,3.42244450183621,6.80815896498358,3.38571446314737,6.92680748991965,42.5726563999597,35.6458489100401,6,0.95761523025361,0.930363022834065,0.887479317006044,139.68062138478
