network,policy,target,goDistanceStar,goDistanceBlock,goRelativeBlock,goNormalizedEQ,eq50ms,eq90ms,state50ms,state90ms,eqAt50,eqAt100,eqAt200,stateAt50,stateAt100,stateAt200,source
2,2,2,0.214689315137244,3.77631793943879,1.50626542086695,9.57574669760445e-05,56,141,194,451,0.542550742491191,0.229722124099187,0.0390802493161097,0.887496944815746,0.810963672340512,0.479940951553097,E:\PROJECTS\Nirvik_Sinha_Data\cerebellar-preparatory-dynamics-model\results\stage_3\current\cache\biological_revision\resume_02\n02_p2.mat
2,2,3,0.1778888814266,3.82911095283508,1.46489228556417,4.44776257579424e-05,53,130,180,426,0.520000389322893,0.191888467360633,0.0352546473531461,0.861455644987448,0.766429949448448,0.442910139990355,E:\PROJECTS\Nirvik_Sinha_Data\cerebellar-preparatory-dynamics-model\results\stage_3\current\cache\biological_revision\resume_02\n02_p2.mat
2,2,4,0.169342957472748,3.05126158830389,1.22423321017748,0.000146940643196234,53,131,211,460,0.522945640416912,0.196786097454943,0.0327354616155073,0.92476314346871,0.866393519902471,0.530226667985157,E:\PROJECTS\Nirvik_Sinha_Data\cerebellar-preparatory-dynamics-model\results\stage_3\current\cache\biological_revision\resume_02\n02_p2.mat
2,2,5,0.152990381098056,3.15190678691144,1.26796932318811,0.000150188659002261,54,135,181,429,0.529141003315708,0.206758002994091,0.0379664578172084,0.891185722228605,0.788600977702953,0.441255874525977,E:\PROJECTS\Nirvik_Sinha_Data\cerebellar-preparatory-dynamics-model\results\stage_3\current\cache\biological_revision\resume_02\n02_p2.mat
2,2,6,0.169800496206123,3.40756673650929,1.35525493989228,9.17862426088329e-05,54,134,189,442,0.524885381411013,0.201514638490836,0.0393667825573761,0.929569295326716,0.825632062760933,0.466311333725992,E:\PROJECTS\Nirvik_Sinha_Data\cerebellar-preparatory-dynamics-model\results\stage_3\current\cache\biological_revision\resume_02\n02_p2.mat
2,2,7,0.237744623506034,3.89048119733999,1.48503882717374,5.85363010555243e-05,55,140,175,450,0.534582856831876,0.216870699286904,0.0419708128421208,0.848077834088475,0.744218312451598,0.429882272086132,E:\PROJECTS\Nirvik_Sinha_Data\cerebellar-preparatory-dynamics-model\results\stage_3\current\cache\biological_revision\resume_02\n02_p2.mat
2,2,8,0.139497451352252,3.57002936340195,1.45298496684828,6.52554491911403e-05,59,150,163,404,0.557869924501482,0.262209411005085,0.0401857549693834,0.782874490286134,0.684784032093089,0.392294399850175,E:\PROJECTS\Nirvik_Sinha_Data\cerebellar-preparatory-dynamics-model\results\stage_3\current\cache\biological_revision\resume_02\n02_p2.mat
2,3,1,3.65358888462338,2.23140326153534,0.866351497348872,0.0342946394781001,3,10,NaN,NaN,0.0294884663957749,0.033704878777164,0.0342799590793813,1.07512781400306,1.24555432019786,1.40579327799061,E:\PROJECTS\Nirvik_Sinha_Data\cerebellar-preparatory-dynamics-model\results\stage_3\current\cache\biological_revision\resume_02\n02_p3.mat
2,3,2,3.72757705773083,2.76013927990194,1.10094076313679,0.0178315419832105,3,8,NaN,NaN,0.0163212420052666,0.017745086688108,0.0178395351608395,0.841520413086332,1.03027407605731,1.1714353364046,E:\PROJECTS\Nirvik_Sinha_Data\cerebellar-preparatory-dynamics-model\results\stage_3\current\cache\biological_revision\resume_02\n02_p3.mat
2,3,3,3.72305523459156,2.9941241469743,1.14545371470017,0.0389561196556078,3,10,NaN,NaN,0.0329804988838035,0.038494539696146,0.0390337233371758,0.861230378094427,0.984072598439966,1.10398184627781,E:\PROJECTS\Nirvik_Sinha_Data\cerebellar-preparatory-dynamics-model\results\stage_3\current\cache\biological_revision\resume_02\n02_p3.mat
2,3,4,3.17902392661124,1.87837334526665,0.753644669209065,0.0555113166799166,4,14,NaN,NaN,0.0426052686152277,0.0540891101434209,0.0555626290130818,1.04549119662667,1.262330326677,1.38861364163495,E:\PROJECTS\Nirvik_Sinha_Data\cerebellar-preparatory-dynamics-model\results\stage_3\current\cache\biological_revision\resume_02\n02_p3.mat
2,3,5,3.35930344440542,1.90231657512019,0.765276140227573,0.0388484466524949,3,11,NaN,NaN,0.030236127616113,0.0380191644301628,0.0388663912652361,0.996567183230945,1.15148211578966,1.30247557217993,E:\PROJECTS\Nirvik_Sinha_Data\cerebellar-preparatory-dynamics-model\results\stage_3\current\cache\biological_revision\resume_02\n02_p3.mat
2,3,6,3.36286407095811,2.73757601113928,1.08878672064623,0.0317840819715321,3,9,NaN,NaN,0.0267999369380307,0.0313634984682545,0.0318094564158465,0.849887068478585,1.03431688603183,1.20394976942681,E:\PROJECTS\Nirvik_Sinha_Data\cerebellar-preparatory-dynamics-model\results\stage_3\current\cache\biological_revision\resume_02\n02_p3.mat
2,3,7,3.79918930906577,2.64769332257734,1.01065322951936,0.0317058978752258,3,8,NaN,NaN,0.0278656648533186,0.031462190389114,0.031718528999103,0.896274542184606,1.00462560989594,1.09300756235919,E:\PROJECTS\Nirvik_Sinha_Data\cerebellar-preparatory-dynamics-model\results\stage_3\current\cache\biological_revision\resume_02\n02_p3.mat
2,3,8,3.86786088853914,2.57483519173909,1.04794567351786,0.030178528167511,3,10,NaN,NaN,0.0259394532252503,0.0297882862323986,0.0302337848885216,0.931056588949866,1.11328990370446,1.2991468423983,E:\PROJECTS\Nirvik_Sinha_Data\cerebellar-preparatory-dynamics-model\results\stage_3\current\cache\biological_revision\resume_02\n02_p3.mat
2,4,1,3.44586250882016,0.0951494821559573,0.0369421779374225,1.01195351448367,NaN,NaN,NaN,NaN,0.804297041411059,0.826779923078254,0.992980950430873,1.17539991011121,1.29081357682065,1.36554972259081,E:\PROJECTS\Nirvik_Sinha_Data\cerebellar-preparatory-dynamics-model\results\stage_3\current\cache\biological_revision\resume_02\n02_p4.mat
2,4,2,3.7373220062819,0.110534580171726,0.0440890885229486,0.715828999572738,NaN,NaN,NaN,NaN,0.899565013768179,0.805091949429579,0.723807546325814,1.04002554610336,1.11782794121321,1.21198192097178,E:\PROJECTS\Nirvik_Sinha_Data\cerebellar-preparatory-dynamics-model\results\stage_3\current\cache\biological_revision\resume_02\n02_p4.mat
2,4,3,3.81920002571863,0.133268974836723,0.0509843395890151,0.952465580072795,NaN,NaN,NaN,NaN,1.00241092181605,0.977791187483003,0.907001916004096,1.1083319673898,1.21884731127848,1.23895152426238,E:\PROJECTS\Nirvik_Sinha_Data\cerebellar-preparatory-dynamics-model\results\stage_3\current\cache\biological_revision\resume_02\n02_p4.mat
2,4,4,3.05218145800576,0.102928170290891,0.0412970440869203,0.741354418385051,NaN,NaN,NaN,NaN,0.838656725860086,0.768618942358988,0.74968655651662,1.16701386266973,1.31753782356048,1.37295724242902,E:\PROJECTS\Nirvik_Sinha_Data\cerebellar-preparatory-dynamics-model\results\stage_3\current\cache\biological_revision\resume_02\n02_p4.mat
2,4,5,3.1467274966267,0.11610642424232,0.0467080386944396,0.551964494936547,192,NaN,NaN,NaN,0.840629471365621,0.673867745306326,0.494159674958981,1.11808105159528,1.22096669312413,1.2906809651853,E:\PROJECTS\Nirvik_Sinha_Data\cerebellar-preparatory-dynamics-model\results\stage_3\current\cache\biological_revision\resume_02\n02_p4.mat
2,4,6,3.38029938070242,0.102430754774277,0.0407386845626217,0.767677668487055,NaN,NaN,NaN,NaN,0.956566557732608,0.878133713052193,0.763192396608499,1.09109258534272,1.17935034775037,1.23834327168981,E:\PROJECTS\Nirvik_Sinha_Data\cerebellar-preparatory-dynamics-model\results\stage_3\current\cache\biological_revision\resume_02\n02_p4.mat
2,4,7,3.923576050546,0.108591979508019,0.0414507351942279,0.749120967306594,NaN,NaN,NaN,NaN,0.891440249287184,0.801048207405175,0.720437640192017,1.05069270450239,1.11999909683382,1.14503141134094,E:\PROJECTS\Nirvik_Sinha_Data\cerebellar-preparatory-dynamics-model\results\stage_3\current\cache\biological_revision\resume_02\n02_p4.mat
2,4,8,3.56263777674064,0.104332438805618,0.0424628062427823,0.759279173976724,NaN,NaN,NaN,NaN,0.958636270050085,0.893845319135142,0.762903422885618,1.0736221978785,1.1897446399316,1.28186884972525,E:\PROJECTS\Nirvik_Sinha_Data\cerebellar-preparatory-dynamics-model\results\stage_3\current\cache\biological_revision\resume_02\n02_p4.mat
3,1,1,0.0619775428465452,3.31285645910729,1.36752046078827,1.56138208018017e-08,3,10,65,337,0.00115593932831005,0.000111002464119052,6.17785553440387e-06,0.540710047209851,0.41951053775938,0.244415523187271,E:\PROJECTS\Nirvik_Sinha_Data\cerebellar-preparatory-dynamics-model\results\stage_3\current\cache\biological_revision\resume_02\n03_p1.mat
3,1,2,0.0468880009178283,3.7011015572102,1.47604133275008,3.94791190644482e-09,3,8,22,284,0.000237934830968215,2.03914039882083e-05,1.57125448390376e-06,0.418629726787921,0.327888221447925,0.16779670796356,E:\PROJECTS\Nirvik_Sinha_Data\cerebellar-preparatory-dynamics-model\results\stage_3\current\cache\biological_revision\resume_02\n03_p1.mat
3,1,3,0.0551592527674239,3.4951710438214,1.36431632020403,3.38274158630721e-09,3,9,23,288,0.000466915923387019,3.24466574699068e-05,1.58540279615531e-06,0.394321464041754,0.299521791312141,0.174159711216381,E:\PROJECTS\Nirvik_Sinha_Data\cerebellar-preparatory-dynamics-model\results\stage_3\current\cache\biological_revision\resume_02\n03_p1.mat
3,1,4,0.0614754605312935,3.02266667421466,1.16730993097502,9.23153577296611e-09,4,14,47,333,0.00170705548633248,0.000148135774567635,6.59050132456412e-06,0.490082595580723,0.378029209378045,0.220615554187247,E:\PROJECTS\Nirvik_Sinha_Data\cerebellar-preparatory-dynamics-model\results\stage_3\current\cache\biological_revision\resume_02\n03_p1.mat
3,1,5,0.0792778343623524,3.28890894311282,1.32610197546148,1.90729778583772e-08,3,11,86,354,0.00156534865704579,0.000168394558064579,1.09105006404347e-05,0.556386009566972,0.473250560414995,0.285491004045414,E:\PROJECTS\Nirvik_Sinha_Data\cerebellar-preparatory-dynamics-model\results\stage_3\current\cache\biological_revision\resume_02\n03_p1.mat
3,1,6,0.0603787724528227,3.97520058673266,1.63339475640663,1.20697844443675e-08,3,9,35,285,0.000556189999907192,4.96557720499494e-05,3.64621602639346e-06,0.427846398036609,0.303300302632056,0.172812370605413,E:\PROJECTS\Nirvik_Sinha_Data\cerebellar-preparatory-dynamics-model\results\stage_3\current\cache\biological_revision\resume_02\n03_p1.mat
3,1,7,0.0460968151619694,3.61106526688162,1.42778054802006,3.26213999862331e-09,3,8,35,283,0.000247681257777953,2.58895583744636e-05,1.50452851640269e-06,0.445285881713445,0.321887869092723,0.171538524543177,E:\PROJECTS\Nirvik_Sinha_Data\cerebellar-preparatory-dynamics-model\results\stage_3\current\cache\biological_revision\resume_02\n03_p1.mat
3,1,8,0.0717188058232682,3.31856792050504,1.32937159082134,8.4424716812934e-09,3,9,68,320,0.000835300960315073,7.40372391063587e-05,3.90292380713764e-06,0.551957173314412,0.415898794953369,0.230627474707885,E:\PROJECTS\Nirvik_Sinha_Data\cerebellar-preparatory-dynamics-model\results\stage_3\current\cache\biological_revision\resume_02\n03_p1.mat
3,2,1,0.127450333227035,3.30347620866391,1.3636483689645,6.27665853242668e-05,52,136,180,423,0.512203196050108,0.20918685402251,0.0330139128932943,0.847319728102867,0.76904435616708,0.437286471210111,E:\PROJECTS\Nirvik_Sinha_Data\cerebellar-preparatory-dynamics-model\results\stage_3\current\cache\biological_revision\resume_02\n03_p2.mat
3,2,2,0.145128240425388,3.70445506650902,1.47737875034274,3.5470741199109e-05,52,134,193,429,0.512319721097563,0.206161176812672,0.0307965470091199,0.937360797326643,0.886884584649908,0.475142472055754,E:\PROJECTS\Nirvik_Sinha_Data\cerebellar-preparatory-dynamics-model\results\stage_3\current\cache\biological_revision\resume_02\n03_p2.mat
3,2,3,0.138462626153617,3.4885135401555,1.36171760878495,8.95222723890045e-05,49,126,169,410,0.491351173690495,0.175381915189309,0.0301712114922295,0.883534377913551,0.770994990917071,0.40880152626382,E:\PROJECTS\Nirvik_Sinha_Data\cerebellar-preparatory-dynamics-model\results\stage_3\current\cache\biological_revision\resume_02\n03_p2.mat
3,2,4,0.134142759740288,3.02906079341335,1.16977924686226,0.000269271473946252,50,128,165,430,0.49253656296769,0.181450548062433,0.0312468431494928,0.828388736015249,0.709782930727873,0.409286072103489,E:\PROJECTS\Nirvik_Sinha_Data\cerebellar-preparatory-dynamics-model\results\stage_3\current\cache\biological_revision\resume_02\n03_p2.mat
3,2,5,0.151386738311791,3.29984930110984,1.33051317400879,9.78188295325822e-05,50,129,199,436,0.4982641856358,0.18598608783869,0.0310159237483475,0.853582755920653,0.79632273074354,0.496181187367904,E:\PROJECTS\Nirvik_Sinha_Data\cerebellar-preparatory-dynamics-model\results\stage_3\current\cache\biological_revision\resume_02\n03_p2.mat
3,2,6,0.152876869854804,3.97478835810556,1.63322537323633,0.000195000230144905,49,125,157,403,0.485617739857385,0.170715191347384,0.0341657723134394,0.800057970330668,0.682417023134925,0.388629362220569,E:\PROJECTS\Nirvik_Sinha_Data\cerebellar-preparatory-dynamics-model\results\stage_3\current\cache\biological_revision\resume_02\n03_p2.mat
3,2,7,0.132788153331973,3.5864986350795,1.41806713759263,7.83303702823675e-05,51,132,175,413,0.506965961975512,0.197530693145044,0.0316135215997002,0.908745310169729,0.797744008312859,0.425891981833224,E:\PROJECTS\Nirvik_Sinha_Data\cerebellar-preparatory-dynamics-model\results\stage_3\current\cache\biological_revision\resume_02\n03_p2.mat
3,2,8,0.134974495124823,3.32240965031113,1.33091053369856,6.75762683375735e-05,54,142,160,417,0.525655840049139,0.233793619727484,0.0319675179328199,0.815998643192094,0.690651253972512,0.398257621604782,E:\PROJECTS\Nirvik_Sinha_Data\cerebellar-preparatory-dynamics-model\results\stage_3\current\cache\biological_revision\resume_02\n03_p2.mat
3,3,1,3.27241600879751,2.12559272898228,0.877427556571329,0.0232951935106126,3,11,NaN,NaN,0.0199398472513766,0.0225038244065474,0.0233839260262301,0.94464739821098,1.10334834097914,1.209647876546,E:\PROJECTS\Nirvik_Sinha_Data\cerebellar-preparatory-dynamics-model\results\stage_3\current\cache\biological_revision\resume_02\n03_p3.mat
3,3,2,3.62276212473856,3.1196306762748,1.24414414193152,0.0225251416784803,3,8,NaN,NaN,0.019876182411426,0.0223387854711251,0.0225401638581931,0.890505227829928,1.10467901577169,1.23483401134818,E:\PROJECTS\Nirvik_Sinha_Data\cerebellar-preparatory-dynamics-model\results\stage_3\current\cache\biological_revision\resume_02\n03_p3.mat
3,3,3,3.46112970734487,2.91719849325472,1.13870865366021,0.0339265434215536,3,10,NaN,NaN,0.0283707456544849,0.0333433715142407,0.0339438335086856,0.858793097252067,1.02374231825535,1.14542946156042,E:\PROJECTS\Nirvik_Sinha_Data\cerebellar-preparatory-dynamics-model\results\stage_3\current\cache\biological_revision\resume_02\n03_p3.mat
3,3,4,3.1340972381569,2.41452304327982,0.932453700909923,0.0520330578300783,4,16,NaN,NaN,0.0419633198951748,0.050630827780012,0.0521026667030342,0.919577731911078,1.12426960030959,1.26206970553686,E:\PROJECTS\Nirvik_Sinha_Data\cerebellar-preparatory-dynamics-model\results\stage_3\current\cache\biological_revision\resume_02\n03_p3.mat
