network,direction,gridIndex,alphaIndex,betaIndex,alpha,betaNormalized,beta,rho,rank,normalizedVarianceRatio,rawVarianceRatio,minimumRate,endpointRateMax,endpointStateMax,endpointInputMax,analytical,rhoMargin,rateRealizable,modulationOK,endpointBoundsOK,tested,physical,finitePhenotype,feasible,settle,rateMax,stateMax,corticalMax,sustainedMax,feedbackMax,cbMax,totalMax,prIntact,prBlock,analyticPRBlock,analyticAI,kIntact,kBlock,commonK,intactCapture,blockCapture,blockGap,observed,expected,nullSE,nullHalfDifference,alignmentMargin,equilibriumResidual,localMaxReal,localEulerRadius,reason
1,1,11,2,5,0.2,1,3.48880539591662,304.294077264423,7,1.04,0.790214404996286,0.39273052239631,1.92140252512018,14.9261341651188,47.5842126223642,1,268.199113445662,1,1,1,1,1,1,1,0.05355820081376,1.91422352162374,15.3636284666697,18.1197992155544,19.2192065779259,42.9091551057411,47.5842126223642,46.0455261037416,3.36402199065121,6.9901057096905,6.98874309223626,0.0749695937979566,6,7,7,0.999818955910331,0.999651785200485,10.7179193760877,0.0732296217886337,0.564697437075299,0.000736563167779829,0.00153648246215643,0.459533953942138,0,-7.06973326665221,0.998586722471408,certified_feasible
1,1,12,2,6,0.2,1.25,4.36100674489578,475.459495725661,7,1.6025,1.21366908097509,0.339377245257574,2.07058562160258,15.1479241042492,48.6949513294777,1,439.3645319069,1,1,1,1,1,1,1,0.0532846846508863,2.06564858117813,15.6275786778427,22.4902529234705,22.7597269473956,43.5875724965663,49.5764024239765,46.7627431680259,3.36402199065121,6.996833803192,6.99525436704638,0.0498083202908147,6,7,7,0.999818955910331,0.999658631833246,16.6096895062829,0.0487089785036642,0.564697437075299,0.000736563167779829,0.00153648246215643,0.484054597227108,0,-7.06973326665221,0.998586722471408,certified_feasible
1,1,13,3,1,0.35,0.1,0.348880539591662,0.993613313516484,7,0.1325,0.129231753417051,0.48202267999889,1.472629479356,14.3565024394364,46.0455261037416,0,-35.1013505052449,1,0,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.36402199065121,NaN,3.62563833505598,0.930327927070692,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,modulation_envelope
1,1,14,3,2,0.35,0.25,0.872201348979155,6.21008320947803,7,0.185,0.167637512510195,0.479390195555601,1.54167889982565,14.4344177331825,46.0455261037416,0,-29.8848806092834,1,0,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.36402199065121,NaN,4.73800738941433,0.724651992447233,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,modulation_envelope
1,1,15,3,3,0.35,0.5,1.74440269795831,24.8403328379121,7,0.3725,0.307135454912283,0.450340162289908,1.65687529312724,14.5843806515988,46.0455261037416,0,-11.2546309808493,1,1,1,1,1,1,0,0.0535656909849734,1.71062447197594,14.9009967369271,9.6705724585195,11.7246938387656,42.9091551057411,45.3642593271075,46.0455261037416,3.36402199065121,6.27224985888369,6.26254243899451,0.448312115824472,6,7,7,0.999818955910331,0.99943714896217,2.9879857411043,0.44088711355012,0.564697437075299,0.000736563167779829,0.00153648246215643,0.0918764621806524,0,-7.06973326665221,0.998586722471408,outside_sufficient_bound;
1,1,16,3,4,0.35,0.75,2.61660404693747,55.8907488853022,7,0.685,0.540993827206265,0.405253464447616,1.80131871145001,14.7587986824369,46.0632712231036,1,19.7957850665408,1,1,1,1,1,1,1,0.0530582854775634,1.83763077612851,15.1512765849835,13.9189183376406,14.8068501515493,42.9091551057411,46.0632712231036,46.0455261037416,3.36402199065121,6.76618399693577,6.76444625543358,0.284944470731397,6,7,7,0.999818955910331,0.999554974994761,6.37927401480308,0.279065671438683,0.564697437075299,0.000736563167779829,0.00153648246215643,0.253697904292089,0,-7.06973326665221,0.998586722471408,certified_feasible
1,1,17,3,5,0.35,1,3.48880539591662,99.3613313516484,7,1.1225,0.86921262939214,0.360166766605323,1.95050180793242,14.9568163046125,46.9693679561687,1,63.266367532887,1,1,1,1,1,1,1,0.0529478215079439,1.96465040411681,15.4089692804216,18.2421305867543,18.2286373729337,42.9091551057411,46.9693679561687,46.0455261037416,3.36402199065121,6.91117066889853,6.910387497287,0.190554024722799,6,7,7,0.999818955910331,0.999606219059293,11.0603369605104,0.186242508527635,0.564697437075299,0.000736563167779829,0.00153648246215643,0.346521067203137,0,-7.06973326665221,0.998586722471408,certified_feasible
1,1,18,3,6,0.35,1.25,4.36100674489578,155.252080236951,7,1.685,1.29179186146991,0.311116375743001,2.09968490441482,15.1775098502488,48.0708408037902,1,119.157116418189,1,1,1,1,1,1,1,0.0528557213630312,2.10402745611466,15.67185166445,22.5951405276676,22.4796377997797,42.9091551057411,48.0708408037902,46.0455261037416,3.36402199065121,6.96087834542818,6.95994608517866,0.134018166741826,6,7,7,0.999818955910331,0.999631016470607,17.0420502942308,0.130881640106626,0.564697437075299,0.000736563167779829,0.00153648246215643,0.401881935624146,0,-7.06973326665221,0.998586722471408,certified_feasible
1,1,19,4,1,0.5,0.1,0.348880539591662,0.486870523623077,7,0.26,0.256381575856636,0.378876156513057,1.64088895453325,14.4011269212497,46.0455261037416,0,-35.6080932951383,1,1,1,1,1,0,0,0.0714956462520572,1.78245720802005,14.6571689139907,6.24241349386498,6.5707238893363,42.9091551057411,44.2048020269476,46.0455261037416,3.36402199065121,3.54663031433101,3.48831422685716,0.963230207773489,6,6,6,0.975891609517926,0.970456796166027,0.313388107977143,0.960318324810571,0.517883346996209,0.000818559212147962,0.00118792547025803,-0.474368839158889,0,-7.06973326665221,0.998586722471408,finite_geometry;outside_sufficient_bound;
1,1,20,4,2,0.5,0.25,0.872201348979155,3.04294077264423,7,0.3125,0.294262068609158,0.380410626136566,1.64075364311103,14.4783944635901,46.0455261037416,0,-33.0520230461172,1,1,1,1,1,0,0,0.0661633724922565,1.78487254545401,14.7530304535954,7.08820314853468,7.53965608901752,42.9091551057411,44.3738341844991,46.0455261037416,3.36402199065121,4.17464521420286,4.12526212468351,0.829479033777519,6,6,6,0.975891609517926,0.950545384566493,0.289579272412618,0.832676928446586,0.517883346996209,0.000818559212147962,0.00118792547025803,-0.346727442794904,0,-7.06973326665221,0.998586722471408,finite_geometry;outside_sufficient_bound;
1,1,21,4,3,0.5,0.5,1.74440269795831,12.1717630905769,7,0.5,0.43288456711021,0.348164411311716,1.71944035292998,14.6272341086599,46.0455261037416,0,-23.9232007281845,1,1,1,1,1,0,0,0.0571062121435549,1.78891175559587,14.9645551583403,10.1332520478781,10.4155558000604,42.9091551057411,44.8363877676211,46.0455261037416,3.36402199065121,5.52721234760328,5.50222905344635,0.598429793474371,6,7,7,0.999818955910331,0.999298900909223,3.21511579347002,0.590644770640853,0.564697437075299,0.000736563167779829,0.00153648246215643,-0.0578811949100804,0,-7.06973326665221,0.998586722471408,finite_geometry;outside_sufficient_bound;
