network,gridIndex,alpha,betaNormalized,rateRealizable,modulationOK,inputLimit,endpointInputMax,rateMax,stateMax,componentMax,prIntact,prBlock,rankIntact,rankBlock,captureIntact15,captureBlock15,observed,expected,deltaPR,deficit,commonK,observedAdaptive,expectedAdaptive,inputAuditError,localPole,eulerRadius,tested,feasible,reason
1,24,0.5,1.25,1,1,67.0551651632818,22.7792403815452,2.52241062663909,16.4466295918892,23.0371442897558,3.43857966718901,6.88949415725575,77,77,0.999157249697135,0.999528826766143,0.280490781298371,0.84824643432485,3.45091449006674,0.567755653026478,7,0.232301733850698,0.557739187477247,2.22044604925031e-16,-7.06973326665221,0.998586722471408,1,1,feasible
1,25,0.75,0.1,1,1,67.0551651632818,13.0385700038805,2.38886557279687,15.6930029410039,13.4110330326564,3.43857966718901,3.56126940003798,77,77,0.999157249697135,0.998531819917808,0.981282978288967,0.84824643432485,0.12268973284897,-0.133036543964118,6,0.981819122854014,0.51204268743308,2.22044604925031e-16,-7.06973326665221,0.998586722471408,1,1,feasible
1,26,0.75,0.25,1,1,67.0551651632818,13.0385700038805,2.39144968495432,15.767982650401,13.4110330326564,3.43857966718901,3.86494644611369,77,77,0.999157249697135,0.998655546168519,0.91357115397046,0.84824643432485,0.426366778924681,-0.0653247196456104,6,0.915200469212048,0.51204268743308,2.22044604925031e-16,-7.06973326665221,0.998586722471408,1,1,feasible
1,27,0.75,0.5,1,1,67.0551651632818,13.0385700038805,2.39575653855007,15.911488979385,13.4110330326564,3.43857966718901,4.72585982186176,77,77,0.999157249697135,0.998960913745741,0.763356813956208,0.84824643432485,1.28728015467275,0.0848896203686422,7,0.746775355704652,0.557739187477247,2.22044604925031e-16,-7.06973326665221,0.998586722471408,1,1,feasible
1,28,0.75,0.75,1,1,67.0551651632818,14.9967925923223,2.40006339214583,16.0776239845616,15.3166733605584,3.43857966718901,5.5945649749222,77,77,0.999157249697135,0.999244263551233,0.624283684665514,0.84824643432485,2.15598530773319,0.223962749659335,7,0.597874953287591,0.557739187477247,2.22044604925031e-16,-7.06973326665221,0.998586722471408,1,1,feasible
1,29,0.75,1,1,1,67.0551651632818,19.0816272570432,2.50028578633303,16.2889567773756,19.362799163414,3.43857966718901,6.19515924991352,77,77,0.999157249697135,0.999451598645514,0.511424132791737,0.84824643432485,2.7565795827245,0.336822301533113,7,0.477070595964524,0.557739187477247,2.22044604925031e-16,-7.06973326665221,0.998586722471408,1,1,feasible
1,30,0.75,1.25,1,0,67.0551651632818,23.2817352819188,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.06973326665221,0.998586722471408,0,0,physical endpoint screen
1,31,1,0.1,1,1,67.0551651632818,13.0385700038805,2.74455395813557,15.8367008672266,13.4110330326564,3.43857966718901,3.49402233070286,77,77,0.999157249697135,0.999153254654186,0.988905781775315,0.84824643432485,0.0554426635138494,-0.140659347450465,6,0.988896037967916,0.51204268743308,2.22044604925031e-16,-7.06973326665221,0.998586722471408,1,1,feasible
1,32,1,0.25,1,1,67.0551651632818,13.0385700038805,2.74688237616766,15.9106638916324,13.4110330326564,3.43857966718901,3.66521027392516,77,77,0.999157249697135,0.999196274058985,0.94663648239263,0.84824643432485,0.226630606736149,-0.0983900480677797,6,0.948106297066162,0.51204268743308,2.22044604925031e-16,-7.06973326665221,0.998586722471408,1,1,feasible
1,33,1,0.5,1,1,67.0551651632818,14.2183912146053,2.75067426269095,16.052333872246,14.4122554648484,3.43857966718901,4.21201890993555,77,77,0.999157249697135,0.999315799684441,0.83940749200518,0.84824643432485,0.773439242746536,0.0088389423196702,7,0.827498501463236,0.557739187477247,2.22044604925031e-16,-7.06973326665221,0.998586722471408,1,1,feasible
1,34,1,0.75,0,1,67.0551651632818,15.9750550839628,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-5.82225918707242,0.998835548162585,0,0,physical endpoint screen
1,35,1,1,0,0,67.0551651632818,19.8714571167638,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-5.82225918707242,0.998835548162585,0,0,physical endpoint screen
1,36,1,1.25,0,0,67.0551651632818,23.9431246747813,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-5.82225918707242,0.998835548162585,0,0,physical endpoint screen
2,1,0.1,0.1,1,0,66.7236735779125,12.8633781628703,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.80694594356299,0.998639178789757,0,0,physical endpoint screen
2,2,0.1,0.25,1,0,66.7236735779125,12.8633781628703,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.80694594356299,0.998639178789757,0,0,physical endpoint screen
2,3,0.1,0.5,1,0,66.7236735779125,12.8633781628703,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.80694594356299,0.998639178789757,0,0,physical endpoint screen
2,4,0.1,0.75,1,1,66.7236735779125,15.0075071032195,2.10469735607849,15.6712012479512,15.1677129381256,3.90382172766591,7.04759139334798,77,77,0.999235808123794,0.998668603773106,0.0796812827714642,0.87272674582846,3.14376966568207,0.793045463056996,7,0.032885137898393,0.578273173178516,2.22044604925031e-16,-6.80694594356299,0.998639178789757,1,1,feasible
2,5,0.1,1,1,1,66.7236735779125,19.2658188869388,2.20394853486521,15.9111089149052,19.5301554448353,3.90382172766591,7.02855752095642,77,77,0.999235808123794,0.999234250895618,0.0670387835687064,0.87272674582846,3.12473579329052,0.805687962259753,7,0.0192520411410969,0.578273173178516,2.22044604925031e-16,-6.80694594356299,0.998639178789757,1,1,feasible
2,6,0.1,1.25,1,1,66.7236735779125,23.7283859437508,2.30319971365194,16.1717628314123,23.9132079049583,3.90382172766591,7.01942407964182,77,77,0.999235808123794,0.999502558005404,0.0609709209424545,0.87272674582846,3.11560235197591,0.811755824886005,7,0.0127136459887701,0.578273173178516,2.22044604925031e-16,-6.80694594356299,0.998639178789757,1,1,feasible
2,7,0.2,0.1,1,0,66.7236735779125,12.8633781628703,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.80694594356299,0.998639178789757,0,0,physical endpoint screen
2,8,0.2,0.25,1,0,66.7236735779125,12.8633781628703,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.80694594356299,0.998639178789757,0,0,physical endpoint screen
2,9,0.2,0.5,1,0,66.7236735779125,12.8633781628703,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.80694594356299,0.998639178789757,0,0,physical endpoint screen
2,10,0.2,0.75,1,1,66.7236735779125,14.9701272904846,2.0925070474957,15.675095653145,15.3782969111454,3.90382172766591,7.02239011459118,77,77,0.999235808123794,0.998731095508367,0.159968127935637,0.87272674582846,3.11856838692527,0.712758617892822,7,0.113574602192573,0.578273173178516,2.22044604925031e-16,-6.80694594356299,0.998639178789757,1,1,feasible
2,11,0.2,1,1,1,66.7236735779125,19.4145084605936,2.19175822628243,15.8937089867294,19.7292892746856,3.90382172766591,7.01989114476863,77,77,0.999235808123794,0.999254510440568,0.117729986365245,0.87272674582846,3.11606941710272,0.754996759463215,7,0.0686243280010257,0.578273173178516,2.22044604925031e-16,-6.80694594356299,0.998639178789757,1,1,feasible
2,12,0.2,1.25,1,1,66.7236735779125,23.8773664820086,2.29100940506916,16.1542584662524,24.100359406246,3.90382172766591,7.01570240920318,77,77,0.999235808123794,0.99951081433961,0.0960088352683586,0.87272674582846,3.11188068153727,0.776717910560101,7,0.0456719925213819,0.578273173178516,2.22044604925031e-16,-6.80694594356299,0.998639178789757,1,1,feasible
2,13,0.35,0.1,1,0,66.7236735779125,12.8633781628703,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.80694594356299,0.998639178789757,0,0,physical endpoint screen
2,14,0.35,0.25,1,0,66.7236735779125,12.8633781628703,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.80694594356299,0.998639178789757,0,0,physical endpoint screen
2,15,0.35,0.5,1,1,66.7236735779125,12.8633781628703,2.07989529301661,15.5864727935466,13.3670758301399,3.90382172766591,6.52346083934433,77,77,0.999235808123794,0.997975297799946,0.467764977987178,0.87272674582846,2.61963911167843,0.404961767841282,7,0.436709339057993,0.578273173178516,2.22044604925031e-16,-6.80694594356299,0.998639178789757,1,1,feasible
2,16,0.35,0.75,1,1,66.7236735779125,15.3685790463962,2.17593039507888,15.6926102496668,15.7823025926967,3.90382172766591,6.86487330100593,77,77,0.999235808123794,0.998877429178064,0.312435197086108,0.87272674582846,2.96105157334002,0.560291548742352,7,0.270169429807794,0.578273173178516,2.22044604925031e-16,-6.80694594356299,0.998639178789757,1,1,feasible
2,17,0.35,1,1,1,66.7236735779125,19.7754865612675,2.27196549714115,15.869910222907,20.0969206280642,3.90382172766591,6.9583798794875,77,77,0.999235808123794,0.999306026318545,0.225754141270271,0.87272674582846,3.0545581518216,0.646972604558189,7,0.17737272516412,0.578273173178516,4.44089209850063e-16,-6.80694594356299,0.998639178789757,1,1,feasible
2,18,0.35,1.25,1,1,66.7236735779125,24.2124310006835,2.36800059920343,16.1302654758697,24.4391005534034,3.90382172766591,6.98769868322632,77,77,0.999235808123794,0.999532792513986,0.175017360609668,0.87272674582846,3.08387695556042,0.697709385218792,7,0.123424301895313,0.578273173178516,2.22044604925031e-16,-6.80694594356299,0.998639178789757,1,1,feasible
2,19,0.5,0.1,1,1,66.7236735779125,12.8633781628703,2.1500459777441,15.5017138682893,13.3510782223737,3.90382172766591,4.17814742842616,77,77,0.999235808123794,0.997164594258719,0.957421128418839,0.87272674582846,0.27432570076025,-0.0846943825903795,6,0.959042888987012,0.526482765883759,2.22044604925031e-16,-6.80694594356299,0.998639178789757,1,1,feasible
2,20,0.5,0.25,1,1,66.7236735779125,12.8633781628703,2.14556388355995,15.5382958331731,13.3513291648586,3.90382172766591,4.75229987523162,77,77,0.999235808123794,0.997610895416322,0.836037843922762,0.87272674582846,0.84847814756571,0.036688901905698,7,0.828045426221444,0.578273173178516,2.22044604925031e-16,-6.80694594356299,0.998639178789757,1,1,feasible
2,21,0.5,0.5,1,1,66.7236735779125,12.8633781628703,2.16675724944921,15.6189242768487,13.351747666942,3.90382172766591,5.89105649033349,77,77,0.999235808123794,0.998475582527671,0.616939480062161,0.87272674582846,1.98723476266758,0.255787265766299,7,0.594233204788611,0.578273173178516,2.22044604925031e-16,-6.80694594356299,0.998639178789757,1,1,feasible
2,22,0.5,0.75,1,1,66.7236735779125,15.883507809783,2.26043446027532,15.7238824955023,16.2779016921207,3.90382172766591,6.53473418740699,77,77,0.999235808123794,0.999047188244114,0.451958993229967,0.87272674582846,2.63091245974108,0.420767752598493,7,0.416310317496177,0.578273173178516,2.22044604925031e-16,-6.80694594356299,0.998639178789757,1,1,feasible
2,23,0.5,1,1,1,66.7236735779125,20.2246452283711,2.3564695623376,15.8523268085279,20.5384403328979,3.90382172766591,6.80018712106041,77,77,0.999235808123794,0.999373290359696,0.340953446021547,0.87272674582846,2.8963653933945,0.531773299806913,7,0.296469197621696,0.578273173178516,2.22044604925031e-16,-6.80694594356299,0.998639178789757,1,1,feasible
2,24,0.5,1.25,1,1,66.7236735779125,24.6187332793943,2.45250466439987,16.1089994409448,24.8447832078094,3.90382172766591,6.90785651004148,77,77,0.999235808123794,0.999563416353315,0.267349753610402,0.87272674582846,3.00403478237557,0.605376992218058,7,0.217342579923939,0.578273173178516,2.22044604925031e-16,-6.80694594356299,0.998639178789757,1,1,feasible
2,25,0.75,0.1,1,1,66.7236735779125,12.8633781628703,2.30643531833277,15.5895151757406,13.3468088216817,3.90382172766591,4.00721964592,77,77,0.999235808123794,0.998672860783083,0.980391079124559,0.87272674582846,0.103397918254094,-0.107664333296099,6,0.981081606953964,0.526482765883759,2.22044604925031e-16,-6.80694594356299,0.998639178789757,1,1,feasible
2,26,0.75,0.25,1,1,66.7236735779125,12.8633781628703,2.30240508552335,15.6250233555021,13.3470597823927,3.90382172766591,4.29605717847701,77,77,0.999235808123794,0.998776121765443,0.912580021703293,0.87272674582846,0.392235450811106,-0.0398532758748333,6,0.915125536065972,0.526482765883759,2.22044604925031e-16,-6.80694594356299,0.998639178789757,1,1,feasible
2,27,0.75,0.5,1,1,66.7236735779125,12.9541860401209,2.34830553373823,15.703750475464,13.3474783149361,3.90382172766591,5.08391311141839,77,77,0.999235808123794,0.999046811464178,0.761674803762319,0.87272674582846,1.18009138375248,0.11105194206614,7,0.748113201667706,0.578273173178516,2.22044604925031e-16,-6.80694594356299,0.998639178789757,1,1,feasible
2,28,0.75,0.75,1,1,66.7236735779125,16.9525544751958,2.42385207088395,15.8063374150012,17.2857912554881,3.90382172766591,5.83996775045207,77,77,0.999235808123794,0.999303569105472,0.619692717302074,0.87272674582846,1.93614602278616,0.253034028526385,7,0.594796499690478,0.578273173178516,2.22044604925031e-16,-6.80694594356299,0.998639178789757,1,1,feasible
2,29,0.75,1,1,1,66.7236735779125,21.1485831654355,2.51433914181899,15.9323232864412,21.4259044155079,3.90382172766591,6.34341080914759,77,77,0.999235808123794,0.99949338077926,0.503728198482036,0.87272674582846,2.43958908148168,0.368998547346424,7,0.468680394160799,0.578273173178516,2.22044604925031e-16,-6.80694594356299,0.998639178789757,1,1,feasible
2,30,0.75,1.25,1,0,66.7236735779125,25.4446720547671,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.80694594356299,0.998639178789757,0,0,physical endpoint screen
2,31,1,0.1,1,1,66.7236735779125,12.8633781628703,2.48153546706365,15.7156179254457,13.3447347155825,3.90382172766591,3.94438642817319,77,77,0.999235808123794,0.999231943462246,0.988535441678352,0.87272674582846,0.0405647005072791,-0.115808695849892,6,0.988743573694407,0.526482765883759,2.22044604925031e-16,-6.80694594356299,0.998639178789757,1,1,feasible
2,32,1,0.25,1,1,66.7236735779125,12.8633781628703,2.50949929977501,15.7498722713228,13.3447347155825,3.90382172766591,4.11263809904285,77,77,0.999235808123794,0.99926695694668,0.94590898917173,0.87272674582846,0.208816371376937,-0.0731822433432704,6,0.94826864303201,0.526482765883759,2.22044604925031e-16,-6.80694594356299,0.998639178789757,1,1,feasible
2,33,1,0.5,1,1,66.7236735779125,14.4963465507703,2.55610568762729,15.8261725952119,14.7260243581955,3.90382172766591,4.63280908441173,77,77,0.999235808123794,0.999371118303825,0.838856165696369,0.87272674582846,0.728987356745824,0.0338705801320905,6,0.839265621698088,0.526482765883759,2.22044604925031e-16,-6.80694594356299,0.998639178789757,1,1,feasible
2,34,1,0.75,1,1,66.7236735779125,18.2440467822594,2.62103340019662,15.9261765910549,18.4878360857455,3.90382172766591,5.26432163758695,77,77,0.999235808123794,0.999492065192867,0.724943384066604,0.87272674582846,1.36049990992104,0.147783361761856,7,0.707621874140551,0.578273173178516,2.22044604925031e-16,-6.80694594356299,0.998639178789757,1,1,feasible
2,35,1,1,1,0,66.7236735779125,22.26750372325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.80694594356299,0.998639178789757,0,0,physical endpoint screen
2,36,1,1.25,1,0,66.7236735779125,26.4411327392584,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.80694594356299,0.998639178789757,0,0,physical endpoint screen
3,1,0.1,0.1,1,0,70.5182051833028,13.7653015777917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.4281343728978,0.998514424464971,0,0,physical endpoint screen
3,2,0.1,0.25,1,0,70.5182051833028,13.7653015777917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.4281343728978,0.998514424464971,0,0,physical endpoint screen
3,3,0.1,0.5,1,0,70.5182051833028,13.7653015777917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.4281343728978,0.998514424464971,0,0,physical endpoint screen
3,4,0.1,0.75,1,1,70.5182051833028,14.4272786394822,2.15032516852795,16.1606900360553,14.8917716177063,3.25011152703259,7.04842961326382,77,77,0.999153872905941,0.998520673229525,0.0769084464445402,0.873455528736765,3.79831808623122,0.796547082292224,7,0.038617826973657,0.591503950882618,2.22044604925031e-16,-7.4281343728978,0.998514424464971,1,1,feasible
3,5,0.1,1,1,1,70.5182051833028,15.4923910333588,2.26927844707266,16.361191871641,15.9521543296027,3.25011152703259,7.02946137086877,77,77,0.999153872905941,0.99915173993499,0.0659275776251443,0.873455528736765,3.77934984383618,0.80752795111162,7,0.0224433958489388,0.591503950882618,2.22044604925031e-16,-7.4281343728978,0.998514424464971,1,1,feasible
3,6,0.1,1.25,1,1,70.5182051833028,16.7056893680647,2.38823172561736,16.5840345290677,17.1408908778863,3.25011152703259,7.02019747639542,77,77,0.999153872905941,0.999450528965522,0.0623863957797107,0.873455528736765,3.77008594936283,0.811069132957054,7,0.014689348436707,0.591503950882618,2.22044604925031e-16,-7.4281343728978,0.998514424464971,1,1,feasible
3,7,0.2,0.1,1,0,70.5182051833028,13.7653015777917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.4281343728978,0.998514424464971,0,0,physical endpoint screen
3,8,0.2,0.25,1,0,70.5182051833028,13.7653015777917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.4281343728978,0.998514424464971,0,0,physical endpoint screen
3,9,0.2,0.5,1,0,70.5182051833028,13.7653015777917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.4281343728978,0.998514424464971,0,0,physical endpoint screen
3,10,0.2,0.75,1,1,70.5182051833028,13.7653015777917,2.16092126376084,16.1405143907849,14.1176063558223,3.25011152703259,7.0125119704755,77,77,0.999153872905941,0.998595064512888,0.167284798745827,0.873455528736765,3.76240044344291,0.706170729990938,7,0.12966214033208,0.591503950882618,2.22044604925031e-16,-7.4281343728978,0.998514424464971,1,1,feasible
3,11,0.2,1,1,1,70.5182051833028,14.4743621401666,2.27987454230554,16.340690665898,14.745874348579,3.25011152703259,7.01710055087165,77,77,0.999153872905941,0.999177140541306,0.123185042191603,0.873455528736765,3.76698902383906,0.750270486545161,7,0.0787799537001961,0.591503950882618,2.22044604925031e-16,-7.4281343728978,0.998514424464971,1,1,feasible
3,12,0.2,1.25,1,1,70.5182051833028,15.6918635711953,2.39882782085024,16.5632437300022,15.9922980791666,3.25011152703259,7.01488046042375,77,77,0.999153872905941,0.999461475689016,0.102067166802186,0.873455528736765,3.76476893339116,0.771388361934578,7,0.0524423685744918,0.591503950882618,2.22044604925031e-16,-7.4281343728978,0.998514424464971,1,1,feasible
3,13,0.35,0.1,1,0,70.5182051833028,13.7653015777917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.4281343728978,0.998514424464971,0,0,physical endpoint screen
3,14,0.35,0.25,1,0,70.5182051833028,13.7653015777917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.4281343728978,0.998514424464971,0,0,physical endpoint screen
3,15,0.35,0.5,1,1,70.5182051833028,13.7653015777917,2.05786212806545,15.9482539615758,14.1113627799899,3.25011152703259,6.31018196415439,77,77,0.999153872905941,0.997752841056396,0.491025327989606,0.873455528736765,3.0600704371218,0.382430200747159,7,0.465329181765403,0.591503950882618,2.22044604925031e-16,-7.4281343728978,0.998514424464971,1,1,feasible
3,16,0.35,0.75,1,1,70.5182051833028,13.7653015777917,2.17681540661016,16.1245083866528,14.1115594385954,3.25011152703259,6.79503175266294,77,77,0.999153872905941,0.998761906758136,0.332777010090669,0.873455528736765,3.54492022563035,0.540678518646096,7,0.296989145857241,0.591503950882618,2.22044604925031e-16,-7.4281343728978,0.998514424464971,1,1,feasible
3,17,0.35,1,1,1,70.5182051833028,13.7653015777917,2.29576868515486,16.3240203926918,14.1117574187026,3.25011152703259,6.93221335474856,77,77,0.999153872905941,0.999237297181149,0.242660017918788,0.873455528736765,3.68210182771597,0.630795510817976,7,0.198393831351799,0.591503950882618,2.22044604925031e-16,-7.4281343728978,0.998514424464971,1,1,feasible
3,18,0.35,1.25,1,1,70.5182051833028,14.8353040291264,2.41472196369956,16.5459486773125,15.0299102577598,3.25011152703259,6.97637408671195,77,77,0.999153872905941,0.999487824546315,0.190176078433762,0.873455528736765,3.72626255967936,0.683279450303003,7,0.139318156136289,0.591503950882618,2.22044604925031e-16,-7.4281343728978,0.998514424464971,1,1,feasible
3,19,0.5,0.1,1,1,70.5182051833028,13.7653015777917,2.01286807403528,15.8348100418717,14.1050039203218,3.25011152703259,3.51097863851288,77,77,0.999153872905941,0.996799295358016,0.958393924283599,0.873455528736765,0.260867111480291,-0.084938395546834,6,0.959499717595787,0.540210034462336,2.22044604925031e-16,-7.4281343728978,0.998514424464971,1,1,feasible
3,20,0.5,0.25,1,1,70.5182051833028,13.7653015777917,2.05406997187815,15.8758214701069,14.1051205777562,3.25011152703259,4.13758967958682,77,77,0.999153872905941,0.997323855896854,0.843485596223802,0.873455528736765,0.887478152554226,0.029969932512963,7,0.83401832668334,0.591503950882618,2.22044604925031e-16,-7.4281343728978,0.998514424464971,1,1,feasible
3,21,0.5,0.5,1,1,70.5182051833028,13.7653015777917,2.12273980161628,15.9638811231066,14.1053160645472,3.25011152703259,5.50576935483689,77,77,0.999153872905941,0.998311260532954,0.638449306653775,0.873455528736765,2.2556578278043,0.23500622208299,7,0.616114939887017,0.591503950882618,2.22044604925031e-16,-7.4281343728978,0.998514424464971,1,1,feasible
3,22,0.5,0.75,1,1,70.5182051833028,13.7653015777917,2.19270954945947,16.1256525906406,14.1055128734575,3.25011152703259,6.3530406989129,77,77,0.999153872905941,0.998951715052046,0.477533548720222,0.873455528736765,3.10292917188031,0.395921980016542,7,0.444461523679584,0.591503950882618,2.22044604925031e-16,-7.4281343728978,0.998514424464971,1,1,feasible
3,23,0.5,1,1,1,70.5182051833028,13.7653015777917,2.31166282800418,16.3242900909708,14.1057110044316,3.25011152703259,6.71763165853323,77,77,0.999153872905941,0.9993132653705,0.36576105367424,0.873455528736765,3.46752013150064,0.507694475062525,7,0.323415803669773,0.591503950882618,2.22044604925031e-16,-7.4281343728978,0.998514424464971,1,1,feasible
3,24,0.5,1.25,1,1,70.5182051833028,15.5872271225966,2.43061610654888,16.5453657335147,15.7831488641185,3.25011152703259,6.86791049586386,77,77,0.999153872905941,0.999522882960391,0.290485032158479,0.873455528736765,3.61779896883127,0.582970496578285,7,0.240537866567753,0.591503950882618,2.22044604925031e-16,-7.4281343728978,0.998514424464971,1,1,feasible
3,25,0.75,0.1,1,1,70.5182051833028,13.7653015777917,2.25268022886469,15.9650646556995,14.1036410366605,3.25011152703259,3.36927639017207,77,77,0.999153872905941,0.998512100627674,0.980728439635885,0.873455528736765,0.11916486313948,-0.107272910899121,6,0.981545948212618,0.540210034462336,2.22044604925031e-16,-7.4281343728978,0.998514424464971,1,1,feasible
3,26,0.75,0.25,1,1,70.5182051833028,13.7653015777917,2.27457582563719,15.997668769534,14.1036410366605,3.25011152703259,3.67408382006119,77,77,0.999153872905941,0.998634773375412,0.915486065545764,0.873455528736765,0.423972293028599,-0.0420305368089989,6,0.916463477215647,0.540210034462336,2.22044604925031e-16,-7.4281343728978,0.998514424464971,1,1,feasible
3,27,0.75,0.5,1,1,70.5182051833028,13.7653015777917,2.34324565537531,16.086396838496,14.1036410366605,3.25011152703259,4.55663001795295,77,77,0.999153872905941,0.99894615971299,0.776200798142027,0.873455528736765,1.30651849092036,0.0972547305947372,7,0.759627529632192,0.591503950882618,2.22044604925031e-16,-7.4281343728978,0.998514424464971,1,1,feasible
3,28,0.75,0.75,1,1,70.5182051833028,13.7653015777917,2.41191548511344,16.1992064759179,14.1036410366605,3.25011152703259,5.4711588137423,77,77,0.999153872905941,0.999235074952041,0.643751094803458,0.873455528736765,2.22104728670971,0.229704433933306,7,0.616331665813173,0.591503950882618,2.22044604925031e-16,-7.4281343728978,0.998514424464971,1,1,feasible
3,29,0.75,1,1,1,70.5182051833028,15.1763205390292,2.48058531485156,16.3623578770797,15.3779645385543,3.25011152703259,6.11689479066778,77,77,0.999153872905941,0.99944603391308,0.532355732230979,0.873455528736765,2.86678326363518,0.341099796505786,7,0.49533188357046,0.591503950882618,2.22044604925031e-16,-7.4281343728978,0.998514424464971,1,1,feasible
3,30,0.75,1.25,1,0,70.5182051833028,17.1596109699306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.4281343728978,0.998514424464971,0,0,physical endpoint screen
3,31,1,0.1,0,1,70.5182051833028,13.7653015777917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.66666666666662,0.998666848050129,0,0,physical endpoint screen
3,32,1,0.25,0,1,70.5182051833028,13.7653015777917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.66666666666662,0.998666848050129,0,0,physical endpoint screen
3,33,1,0.5,0,1,70.5182051833028,14.2282169736322,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.66666666666662,0.998666848050129,0,0,physical endpoint screen
3,34,1,0.75,0,1,70.5182051833028,15.6179557513564,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.66666666666662,0.998666848050129,0,0,physical endpoint screen
3,35,1,1,0,1,70.5182051833028,17.2430514815226,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.66666666666662,0.998666848050129,0,0,physical endpoint screen
3,36,1,1.25,0,0,70.5182051833028,19.1103404487671,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-5.92028877932883,0.998815942244134,0,0,physical endpoint screen
4,1,0.1,0.1,1,0,70.5727003312404,13.8299537410207,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.66666666666662,0.998666708109124,0,0,physical endpoint screen
