network,eta,s_init,s_temporal,condition,target,trial,fold,referenceK95,capture,captureBefore,d_cue,d_prego,distanceRatio,C,undefinedC,moMs,peakMs,peakSpeed,nearZero,missingWindow,boundaryPeak,largePeakCount
3,0,0.20000000000000001,0.10000000000000001,2,2,29,2,52,0.95080522808761103,0.94848265829955924,6.4991291960756055,10.93525842059136,1.6825728633298196,-0.68257286332981959,0,43,193,0.29287710960169022,0,0,0,1
3,0,0.20000000000000001,0.10000000000000001,2,2,30,3,53,0.95193817286991722,0.94974030732155779,5.1566801442895693,11.242447249103181,2.1801715317854065,-1.1801715317854065,0,46,199,0.21717382563482637,0,0,0,2
3,0,0.20000000000000001,0.10000000000000001,2,3,1,2,52,0.95123989007754928,0.94875319690069282,6.4469773278067599,13.065246075209807,2.0265692604280585,-1.0265692604280585,0,252,511,0.38227048704316102,0,0,0,1
3,0,0.20000000000000001,0.10000000000000001,2,3,2,3,51,0.95012204270275324,0.94770178504551961,7.2116403105578293,10.249896964460392,1.421298972642127,-0.42129897264212701,0,36,523,0.2833177455132676,0,0,0,2
3,0,0.20000000000000001,0.10000000000000001,2,3,3,1,51,0.95011289482092354,0.947686696909254,6.5297321680011464,12.681686434121698,1.9421449621269475,-0.94214496212694754,0,42,152,0.15247170542581001,0,0,0,3
3,0,0.20000000000000001,0.10000000000000001,2,3,4,2,52,0.95123989007754928,0.94875319690069282,5.6562827347919971,10.135199859374358,1.7918481685917824,-0.79184816859178242,0,58,511,0.37406496862004029,0,0,0,2
3,0,0.20000000000000001,0.10000000000000001,2,3,5,1,51,0.95011289482092354,0.947686696909254,4.3250618156982741,8.999723884448553,2.0808312731584766,-1.0808312731584766,0,68,514,0.40230252404633676,0,0,0,1
3,0,0.20000000000000001,0.10000000000000001,2,3,6,2,52,0.95123989007754928,0.94875319690069282,6.2947807793331219,10.710808202680887,1.7015379213596071,-0.70153792135960713,0,46,189,0.22560063940317077,0,0,0,2
3,0,0.20000000000000001,0.10000000000000001,2,3,7,1,51,0.95011289482092354,0.947686696909254,6.9674595688586596,10.399505785821562,1.4925821503582986,-0.49258215035829855,0,69,515,0.45062705023694577,0,0,0,1
3,0,0.20000000000000001,0.10000000000000001,2,3,8,3,51,0.95012204270275324,0.94770178504551961,5.5426075700656812,11.01659602291236,1.9876197049219941,-0.98761970492199413,0,95,529,0.63784528708339461,0,0,0,1
3,0,0.20000000000000001,0.10000000000000001,2,3,9,1,51,0.95011289482092354,0.947686696909254,6.6579661930570984,8.688663691748955,1.3050026749624322,-0.30500267496243216,0,145,490,0.55330585595719695,0,0,0,1
3,0,0.20000000000000001,0.10000000000000001,2,3,10,2,52,0.95123989007754928,0.94875319690069282,6.8400035704557709,11.000756899790641,1.6082969528417403,-0.60829695284174035,0,94,527,0.28508296970966057,0,0,0,1
3,0,0.20000000000000001,0.10000000000000001,2,3,11,3,51,0.95012204270275324,0.94770178504551961,5.3664091347107181,13.357541421209804,2.4891023188692931,-1.4891023188692931,0,33,222,0.34646839102162852,0,0,0,1
3,0,0.20000000000000001,0.10000000000000001,2,3,12,3,51,0.95012204270275324,0.94770178504551961,5.8919269084419756,10.657917177423441,1.8089017978401489,-0.80890179784014893,0,92,524,0.48285159772712755,0,0,0,1
3,0,0.20000000000000001,0.10000000000000001,2,3,13,1,51,0.95011289482092354,0.947686696909254,6.5446499810397745,12.205412885638781,1.8649450957650233,-0.86494509576502332,0,47,524,0.3808258584551657,0,0,0,2
3,0,0.20000000000000001,0.10000000000000001,2,3,14,3,51,0.95012204270275324,0.94770178504551961,6.1606410337977247,9.5142775574029752,1.5443648648260719,-0.54436486482607194,0,73,438,0.28456436558496678,0,0,0,2
3,0,0.20000000000000001,0.10000000000000001,2,3,15,2,52,0.95123989007754928,0.94875319690069282,6.2475092094700511,11.771361317094724,1.8841687018646649,-0.8841687018646649,0,39,526,0.33946326068998162,0,0,0,2
3,0,0.20000000000000001,0.10000000000000001,2,3,16,1,51,0.95011289482092354,0.947686696909254,5.0399021160436206,11.200841442849047,2.2224323379601332,-1.2224323379601332,0,85,554,0.53522293251652153,0,0,0,1
3,0,0.20000000000000001,0.10000000000000001,2,3,17,2,52,0.95123989007754928,0.94875319690069282,6.9403079615294549,10.745388165130787,1.5482581212091915,-0.54825812120919148,0,28,521,0.28110912350337713,0,0,0,2
3,0,0.20000000000000001,0.10000000000000001,2,3,18,2,52,0.95123989007754928,0.94875319690069282,7.2937219557134725,9.7358116813968305,1.334820787042803,-0.33482078704280305,0,61,546,0.22734218677385162,0,0,0,2
3,0,0.20000000000000001,0.10000000000000001,2,3,19,1,51,0.95011289482092354,0.947686696909254,7.2026888593902338,12.276261251421159,1.7043997722345658,-0.70439977223456585,0,74,557,0.31399935760974906,0,0,0,1
3,0,0.20000000000000001,0.10000000000000001,2,3,20,1,51,0.95011289482092354,0.947686696909254,7.1738200184296685,11.220934081115768,1.5641504877860042,-0.56415048778600418,0,28,590,0.21090914911929554,0,0,0,2
3,0,0.20000000000000001,0.10000000000000001,2,3,21,1,51,0.95011289482092354,0.947686696909254,5.8295049940046022,9.608339777146151,1.6482256704519371,-0.64822567045193713,0,24,161,0.26220754636474208,0,0,0,2
3,0,0.20000000000000001,0.10000000000000001,2,3,22,3,51,0.95012204270275324,0.94770178504551961,6.2792570867367408,11.003925884148879,1.7524248063344539,-0.75242480633445386,0,26,547,0.28870492147319915,0,0,0,2
3,0,0.20000000000000001,0.10000000000000001,2,3,23,3,51,0.95012204270275324,0.94770178504551961,6.4842081820245241,12.570072696863933,1.9385671070386974,-0.93856710703869739,0,56,493,0.18707871734349185,0,0,0,2
3,0,0.20000000000000001,0.10000000000000001,2,3,24,2,52,0.95123989007754928,0.94875319690069282,6.1829481159554023,10.062233779624417,1.6274168229971602,-0.62741682299716017,0,72,520,0.37792959852752311,0,0,0,1
3,0,0.20000000000000001,0.10000000000000001,2,3,25,3,51,0.95012204270275324,0.94770178504551961,6.3916016336793682,11.499397370583658,1.7991417534518579,-0.79914175345185789,0,83,545,0.36665619341799727,0,0,0,1
3,0,0.20000000000000001,0.10000000000000001,2,3,26,2,52,0.95123989007754928,0.94875319690069282,7.9082478702581369,12.094659790764625,1.5293728761652785,-0.52937287616527851,0,46,494,0.30818595011539052,0,0,0,2
3,0,0.20000000000000001,0.10000000000000001,2,3,27,3,51,0.95012204270275324,0.94770178504551961,6.9862305895498311,12.506327675458531,1.7901395488098819,-0.79013954880988191,0,54,509,0.33881588820543024,0,0,0,2
3,0,0.20000000000000001,0.10000000000000001,2,3,28,2,52,0.95123989007754928,0.94875319690069282,6.2334440793989012,10.939435457485155,1.7549584656801891,-0.75495846568018909,0,28,549,0.23174208224681075,0,0,0,2
3,0,0.20000000000000001,0.10000000000000001,2,3,29,1,51,0.95011289482092354,0.947686696909254,6.7484074704538397,10.147497836725647,1.5036877783616129,-0.50368777836161294,0,47,198,0.29916285892467126,0,0,0,2
3,0,0.20000000000000001,0.10000000000000001,2,3,30,3,51,0.95012204270275324,0.94770178504551961,6.6650385825172442,8.6224787153498994,1.2936877421785864,-0.2936877421785864,0,43,503,0.21612178319199501,0,0,0,2
3,0,0.20000000000000001,0.10000000000000001,2,4,1,3,52,0.9505707669077218,0.94813105128473829,4.9058245209311426,11.21256740366459,2.2855622649821981,-1.2855622649821981,0,30,599,0.20367076528220457,0,0,1,0
3,0,0.20000000000000001,0.10000000000000001,2,4,2,2,53,0.95173558632134025,0.94943798125444501,5.5549796622765051,11.442166929629987,2.0598035681989941,-1.0598035681989941,0,32,149,0.14770206081578566,0,0,0,1
3,0,0.20000000000000001,0.10000000000000001,2,4,3,2,53,0.95173558632134025,0.94943798125444501,6.2011012295153574,9.619649675633779,1.5512808644127869,-0.5512808644127869,0,158,599,0.19571008965910611,0,0,1,1
3,0,0.20000000000000001,0.10000000000000001,2,4,4,2,53,0.95173558632134025,0.94943798125444501,6.5496092786778464,8.7419780297226879,1.3347327539342027,-0.33473275393420265,0,201,599,0.38816978855971679,0,0,1,0
3,0,0.20000000000000001,0.10000000000000001,2,4,5,2,53,0.95173558632134025,0.94943798125444501,6.9423929752923668,10.78713668304974,1.5538066948155522,-0.55380669481555223,0,19,599,0.18178781345440806,0,0,1,2
3,0,0.20000000000000001,0.10000000000000001,2,4,6,3,52,0.9505707669077218,0.94813105128473829,5.8580966016201517,12.968209730313474,2.2137241176130322,-1.2137241176130322,0,102,599,0.34167313961939688,0,0,1,0
3,0,0.20000000000000001,0.10000000000000001,2,4,7,1,51,0.95030648210437363,0.94787227180651179,7.1750999241661093,11.26363638486125,1.569822929841679,-0.56982292984167904,0,17,366,0.13744516415579477,0,0,0,1
3,0,0.20000000000000001,0.10000000000000001,2,4,8,2,53,0.95173558632134025,0.94943798125444501,5.7012158479577089,11.0486456299643,1.9379455057682387,-0.93794550576823865,0,44,599,0.22279212721874198,0,0,1,1
3,0,0.20000000000000001,0.10000000000000001,2,4,9,1,51,0.95030648210437363,0.94787227180651179,6.2920991512883617,11.798670704431922,1.8751565130718009,-0.87515651307180087,0,44,599,0.31796289180295978,0,0,1,0
3,0,0.20000000000000001,0.10000000000000001,2,4,10,1,51,0.95030648210437363,0.94787227180651179,5.9193482358272815,10.46601825666076,1.7681031491464603,-0.76810314914646027,0,82,599,0.20213219657903383,0,0,1,1
3,0,0.20000000000000001,0.10000000000000001,2,4,11,1,51,0.95030648210437363,0.94787227180651179,5.5280161133109935,10.592976522176363,1.9162347404649156,-0.9162347404649156,0,67,599,0.32546947884885391,0,0,1,0
3,0,0.20000000000000001,0.10000000000000001,2,4,12,1,51,0.95030648210437363,0.94787227180651179,5.8269622463613873,8.7348099963763222,1.4990332229852223,-0.49903322298522235,0,118,559,0.31365386784093657,0,0,0,1
3,0,0.20000000000000001,0.10000000000000001,2,4,13,1,51,0.95030648210437363,0.94787227180651179,6.3724483053954604,10.28811245402219,1.6144677776846605,-0.61446777768466054,0,140,591,0.36246857909293906,0,0,0,1
3,0,0.20000000000000001,0.10000000000000001,2,4,14,1,51,0.95030648210437363,0.94787227180651179,6.7104698776236127,9.7734927307669501,1.4564543033502222,-0.45645430335022219,0,58,252,0.26545694169896511,0,0,0,1
3,0,0.20000000000000001,0.10000000000000001,2,4,15,3,52,0.9505707669077218,0.94813105128473829,5.3557247261649641,9.8253748240678949,1.8345556066514797,-0.83455560665147965,0,25,599,0.21869696852775303,0,0,1,0
3,0,0.20000000000000001,0.10000000000000001,2,4,16,2,53,0.95173558632134025,0.94943798125444501,6.3847437292237608,9.95475982509506,1.5591479074611709,-0.55914790746117093,0,32,599,0.27959246843562202,0,0,1,0
3,0,0.20000000000000001,0.10000000000000001,2,4,17,1,51,0.95030648210437363,0.94787227180651179,6.9853841685567062,12.980275958316781,1.8582050242483252,-0.85820502424832523,0,52,348,0.20094334685834794,0,0,0,2
3,0,0.20000000000000001,0.10000000000000001,2,4,18,3,52,0.9505707669077218,0.94813105128473829,6.6639725829843321,9.4856665759592804,1.4234252103887419,-0.42342521038874192,0,66,599,0.26129576919421388,0,0,1,1
3,0,0.20000000000000001,0.10000000000000001,2,4,19,3,52,0.9505707669077218,0.94813105128473829,6.6699784076525779,10.791525155531033,1.6179250510241137,-0.61792505102411366,0,30,162,0.17364490316105496,0,0,0,1
3,0,0.20000000000000001,0.10000000000000001,2,4,20,1,51,0.95030648210437363,0.94787227180651179,7.6041061233324223,15.34595062980511,2.018113685015209,-1.018113685015209,0,24,268,0.2115561773445854,0,0,0,1
3,0,0.20000000000000001,0.10000000000000001,2,4,21,3,52,0.9505707669077218,0.94813105128473829,6.305834917549161,11.391861296500174,1.8065587579523503,-0.80655875795235032,0,28,326,0.15504402795937894,0,0,0,2
3,0,0.20000000000000001,0.10000000000000001,2,4,22,2,53,0.95173558632134025,0.94943798125444501,6.0798567132225934,11.832554520931147,1.9461897013456702,-0.94618970134567015,0,50,599,0.17626250570001289,0,0,1,0
3,0,0.20000000000000001,0.10000000000000001,2,4,23,3,52,0.9505707669077218,0.94813105128473829,5.9873940463038853,10.52331276481322,1.7575781188661586,-0.75757811886615856,0,68,572,0.42744774432246008,0,0,0,1
3,0,0.20000000000000001,0.10000000000000001,2,4,24,3,52,0.9505707669077218,0.94813105128473829,6.5403411323526841,10.914526005167513,1.6688007222096306,-0.6688007222096306,0,17,336,0.15185510214517536,0,0,0,2
3,0,0.20000000000000001,0.10000000000000001,2,4,25,3,52,0.9505707669077218,0.94813105128473829,6.5758702082786797,11.753815264356913,1.7874159452781577,-0.78741594527815773,0,68,599,0.4411094350449325,0,0,1,1
3,0,0.20000000000000001,0.10000000000000001,2,4,26,2,53,0.95173558632134025,0.94943798125444501,6.7241493776505843,9.7423356469790505,1.4488577067249835,-0.44885770672498349,0,50,599,0.27107335570830904,0,0,1,1
3,0,0.20000000000000001,0.10000000000000001,2,4,27,1,51,0.95030648210437363,0.94787227180651179,5.1201372807410443,11.204003892373889,2.1882233381743075,-1.1882233381743075,0,29,599,0.23784980034157982,0,0,1,1
3,0,0.20000000000000001,0.10000000000000001,2,4,28,2,53,0.95173558632134025,0.94943798125444501,7.8079896823835098,14.089767698921271,1.8045320590920852,-0.80453205909208525,0,180,359,0.23311579504349891,0,0,0,1
3,0,0.20000000000000001,0.10000000000000001,2,4,29,3,52,0.9505707669077218,0.94813105128473829,6.2025336290698689,8.891381085272215,1.4335079206342918,-0.43350792063429178,0,59,599,0.20543585689465851,0,0,1,2
3,0,0.20000000000000001,0.10000000000000001,2,4,30,2,53,0.95173558632134025,0.94943798125444501,6.1583486590782366,9.3277481404269178,1.5146508677576349,-0.51465086775763491,0,107,599,0.38851935995032799,0,0,1,0
3,0,0.20000000000000001,0.10000000000000001,2,5,1,1,52,0.951183429119285,0.94870798979548132,5.4699189685495613,10.378533156916626,1.8973833463695102,-0.89738334636951023,0,69,231,0.28066426161624392,0,0,0,1
3,0,0.20000000000000001,0.10000000000000001,2,5,2,2,51,0.9515356763129843,0.94918298350643238,5.2646948938757392,11.600715188389332,2.2034924002688347,-1.2034924002688347,0,51,216,0.25279455911576099,0,0,0,1
3,0,0.20000000000000001,0.10000000000000001,2,5,3,3,52,0.95096555009526762,0.94854351107809742,5.743275653104706,12.831058437414281,2.2341010970765534,-1.2341010970765534,0,69,271,0.22866638106274645,0,0,0,1
3,0,0.20000000000000001,0.10000000000000001,2,5,4,1,52,0.951183429119285,0.94870798979548132,5.5839749452725265,10.993246586805782,1.9687134513583058,-0.96871345135830578,0,45,216,0.32317830577086093,0,0,0,1
3,0,0.20000000000000001,0.10000000000000001,2,5,5,3,52,0.95096555009526762,0.94854351107809742,5.7917259260390512,13.992111485980434,2.4158794225868365,-1.4158794225868365,0,60,211,0.31978518234942693,0,0,0,1
3,0,0.20000000000000001,0.10000000000000001,2,5,6,3,52,0.95096555009526762,0.94854351107809742,6.6215853660701534,14.791516991885077,2.2338331644380354,-1.2338331644380354,0,25,163,0.19351698267468254,0,0,0,2
3,0,0.20000000000000001,0.10000000000000001,2,5,7,3,52,0.95096555009526762,0.94854351107809742,6.0628533193168348,11.014972945195888,1.8167968718789753,-0.81679687187897532,0,31,190,0.30112292579157368,0,0,0,1
3,0,0.20000000000000001,0.10000000000000001,2,5,8,2,51,0.9515356763129843,0.94918298350643238,5.3931247302253373,10.988918149299026,2.0375790842945856,-1.0375790842945856,0,39,193,0.43259958387791986,0,0,0,1
3,0,0.20000000000000001,0.10000000000000001,2,5,9,2,51,0.9515356763129843,0.94918298350643238,5.4656090313029813,10.476249451504827,1.9167579297210229,-0.91675792972102288,0,51,201,0.25169828615205875,0,0,0,1
3,0,0.20000000000000001,0.10000000000000001,2,5,10,2,51,0.9515356763129843,0.94918298350643238,8.1984171666655552,10.705863434258122,1.305845167014402,-0.30584516701440201,0,58,230,0.27627555852300256,0,0,0,1
3,0,0.20000000000000001,0.10000000000000001,2,5,11,1,52,0.951183429119285,0.94870798979548132,7.2084836235570391,12.637120739568955,1.7530900255181747,-0.75309002551817472,0,52,599,0.31548879900460469,0,0,1,1
3,0,0.20000000000000001,0.10000000000000001,2,5,12,1,52,0.951183429119285,0.94870798979548132,7.1262451678124714,11.286032214512153,1.5837277484485708,-0.58372774844857078,0,39,211,0.38165567991141075,0,0,0,1
3,0,0.20000000000000001,0.10000000000000001,2,5,13,3,52,0.95096555009526762,0.94854351107809742,5.7938609346660206,9.6980152018868591,1.6738432819230047,-0.67384328192300469,0,60,223,0.1698669413373807,0,0,0,2
3,0,0.20000000000000001,0.10000000000000001,2,5,14,3,52,0.95096555009526762,0.94854351107809742,6.3535496388180492,13.06056040686514,2.0556320717271985,-1.0556320717271985,0,83,599,0.35886820610753412,0,0,1,1
3,0,0.20000000000000001,0.10000000000000001,2,5,15,2,51,0.9515356763129843,0.94918298350643238,4.7354256057991773,11.074127745897203,2.3385707363526977,-1.3385707363526977,0,46,236,0.33947923494285487,0,0,0,1
3,0,0.20000000000000001,0.10000000000000001,2,5,16,2,51,0.9515356763129843,0.94918298350643238,5.9285523563378639,15.661228638499166,2.6416615215950103,-1.6416615215950103,0,80,599,0.35202074450973214,0,0,1,1
3,0,0.20000000000000001,0.10000000000000001,2,5,17,2,51,0.9515356763129843,0.94918298350643238,5.8884252458548225,9.4185798590623246,1.5995074176567949,-0.59950741765679494,0,60,230,0.28596893396777578,0,0,0,2
3,0,0.20000000000000001,0.10000000000000001,2,5,18,3,52,0.95096555009526762,0.94854351107809742,5.6568585231687365,10.658645084499778,1.8841986308912051,-0.8841986308912051,0,77,232,0.18970704004573871,0,0,0,2
3,0,0.20000000000000001,0.10000000000000001,2,5,19,1,52,0.951183429119285,0.94870798979548132,6.6102857721844623,13.637508708644104,2.0630739999213978,-1.0630739999213978,0,45,588,0.23345602431541806,0,0,0,2
3,0,0.20000000000000001,0.10000000000000001,2,5,20,1,52,0.951183429119285,0.94870798979548132,5.7618319719485021,10.286357533152794,1.7852581580358398,-0.78525815803583976,0,41,201,0.19654487895586306,0,0,0,1
3,0,0.20000000000000001,0.10000000000000001,2,5,21,3,52,0.95096555009526762,0.94854351107809742,6.0041753128149393,14.279941226782492,2.3783351555881906,-1.3783351555881906,0,40,204,0.21900416952018048,0,0,0,1
3,0,0.20000000000000001,0.10000000000000001,2,5,22,1,52,0.951183429119285,0.94870798979548132,6.9160343221907423,11.159831465401563,1.6136171316550876,-0.61361713165508758,0,35,204,0.38758400043444452,0,0,0,1
3,0,0.20000000000000001,0.10000000000000001,2,5,23,1,52,0.951183429119285,0.94870798979548132,6.1945923452099763,11.467841672124054,1.8512665617119526,-0.85126656171195259,0,85,599,0.45333715372776512,0,0,1,0
3,0,0.20000000000000001,0.10000000000000001,2,5,24,2,51,0.9515356763129843,0.94918298350643238,6.2695554410595937,11.3460354212502,1.8097033398802913,-0.80970333988029131,0,57,599,0.34730589528575251,0,0,1,1
3,0,0.20000000000000001,0.10000000000000001,2,5,25,2,51,0.9515356763129843,0.94918298350643238,6.6338578796594705,12.303063887771369,1.8545865936463068,-0.85458659364630685,0,66,444,0.21727909596711065,0,0,0,2
3,0,0.20000000000000001,0.10000000000000001,2,5,26,3,52,0.95096555009526762,0.94854351107809742,6.8864383752272245,11.539629862232648,1.6757036414853399,-0.6757036414853399,0,58,210,0.37093663240996105,0,0,0,1
3,0,0.20000000000000001,0.10000000000000001,2,5,27,1,52,0.951183429119285,0.94870798979548132,5.4181614704656846,10.690851323503987,1.9731511107189503,-0.97315111071895033,0,47,191,0.23301840826987164,0,0,0,1
3,0,0.20000000000000001,0.10000000000000001,2,5,28,3,52,0.95096555009526762,0.94854351107809742,6.2800321512366484,9.9974968800940829,1.5919499517411548,-0.59194995174115483,0,56,235,0.39706214852816163,0,0,0,1
3,0,0.20000000000000001,0.10000000000000001,2,5,29,1,52,0.951183429119285,0.94870798979548132,5.8461843046278865,8.8636780227754599,1.5161475521322345,-0.51614755213223451,0,60,261,0.30097785667939175,0,0,0,1
3,0,0.20000000000000001,0.10000000000000001,2,5,30,2,51,0.9515356763129843,0.94918298350643238,6.3063003527509309,11.413413257288049,1.8098429536914296,-0.80984295369142956,0,32,531,0.16922520920914483,0,0,0,2
3,0,0.20000000000000001,0.10000000000000001,2,6,1,3,52,0.95052990383951497,0.94820319790502783,5.7818468729170407,11.161101456454007,1.9303696036527929,-0.93036960365279286,0,60,202,0.20977381388339786,0,0,0,2
3,0,0.20000000000000001,0.10000000000000001,2,6,2,2,52,0.95097086240543072,0.94856084874117985,6.6008852708769403,11.290747864106764,1.7104899419963357,-0.71048994199633575,0,69,468,0.33896659178498351,0,0,0,2
3,0,0.20000000000000001,0.10000000000000001,2,6,3,2,52,0.95097086240543072,0.94856084874117985,4.7947125417827428,11.935969139980475,2.4894024482106931,-1.4894024482106931,0,32,164,0.29788417040185544,0,0,0,1
3,0,0.20000000000000001,0.10000000000000001,2,6,4,3,52,0.95052990383951497,0.94820319790502783,6.7068831621472791,10.551920605804215,1.5732972158152083,-0.57329721581520832,0,56,178,0.16974147484153404,0,0,0,2
3,0,0.20000000000000001,0.10000000000000001,2,6,5,1,52,0.95089531742316835,0.94852858200061418,6.2314404936863212,11.006784763788435,1.7663307183853363,-0.76633071838533628,0,45,199,0.18277537264866983,0,0,0,2
3,0,0.20000000000000001,0.10000000000000001,2,6,6,1,52,0.95089531742316835,0.94852858200061418,5.2593846240697006,11.481556713963617,2.1830608587586453,-1.1830608587586453,0,63,216,0.39359779655147631,0,0,0,1
3,0,0.20000000000000001,0.10000000000000001,2,6,7,2,52,0.95097086240543072,0.94856084874117985,5.3559387954231843,10.216859294483424,1.9075758115858319,-0.90757581158583189,0,26,169,0.25068663844275219,0,0,0,1
3,0,0.20000000000000001,0.10000000000000001,2,6,8,1,52,0.95089531742316835,0.94852858200061418,6.6803773861411786,8.2604514248128833,1.2365246672964401,-0.23652466729644006,0,130,401,0.25252484682781945,0,0,0,1
3,0,0.20000000000000001,0.10000000000000001,2,6,9,3,52,0.95052990383951497,0.94820319790502783,6.3042420861464832,11.814573487624726,1.8740672274605614,-0.87406722746056142,0,36,186,0.374170423138319,0,0,0,2
3,0,0.20000000000000001,0.10000000000000001,2,6,10,1,52,0.95089531742316835,0.94852858200061418,6.6674395428912847,12.548742295652337,1.8820931505905594,-0.88209315059055937,0,38,176,0.32834533008628136,0,0,0,2
3,0,0.20000000000000001,0.10000000000000001,2,6,11,3,52,0.95052990383951497,0.94820319790502783,6.9960936191079508,9.029642973756042,1.2906692599272824,-0.29066925992728243,0,62,426,0.2844457304079786,0,0,0,2
3,0,0.20000000000000001,0.10000000000000001,2,6,12,1,52,0.95089531742316835,0.94852858200061418,7.1937272086690909,10.846439838298039,1.5077635728565157,-0.50776357285651574,0,33,360,0.292164031320646,0,0,0,2
3,0,0.20000000000000001,0.10000000000000001,2,6,13,2,52,0.95097086240543072,0.94856084874117985,6.0354772759612381,9.481028700255175,1.5708830083773586,-0.57088300837735861,0,38,174,0.25976364762609183,0,0,0,1
3,0,0.20000000000000001,0.10000000000000001,2,6,14,2,52,0.95097086240543072,0.94856084874117985,5.373140338922437,10.195343997128028,1.8974646768992944,-0.89746467689929443,0,40,178,0.2344139464691716,0,0,0,1
3,0,0.20000000000000001,0.10000000000000001,2,6,15,1,52,0.95089531742316835,0.94852858200061418,5.3630483917841776,8.2029562917325034,1.5295324025602435,-0.52953240256024348,0,34,190,0.2888591449065841,0,0,0,2
3,0,0.20000000000000001,0.10000000000000001,2,6,16,2,52,0.95097086240543072,0.94856084874117985,6.5447330429926573,10.757095905136318,1.6436263839139735,-0.64362638391397353,0,45,187,0.28860934219233597,0,0,0,1
3,0,0.20000000000000001,0.10000000000000001,2,6,17,3,52,0.95052990383951497,0.94820319790502783,6.4128110007100974,10.017627802664714,1.5621274042780071,-0.56212740427800711,0,35,183,0.2491676350682456,0,0,0,2
3,0,0.20000000000000001,0.10000000000000001,2,6,18,1,52,0.95089531742316835,0.94852858200061418,4.7968147776790513,10.935076399750924,2.2796536673950718,-1.2796536673950718,0,46,196,0.2917601713750822,0,0,0,2
3,0,0.20000000000000001,0.10000000000000001,2,6,19,3,52,0.95052990383951497,0.94820319790502783,6.6333630332126665,12.230846105996086,1.8438378910904338,-0.84383789109043383,0,37,184,0.32555244220395091,0,0,0,1
3,0,0.20000000000000001,0.10000000000000001,2,6,20,3,52,0.95052990383951497,0.94820319790502783,5.5665047916090442,11.534585597388711,2.0721415015713198,-1.0721415015713198,0,51,599,0.28051858882611519,0,0,1,1
3,0,0.20000000000000001,0.10000000000000001,2,6,21,3,52,0.95052990383951497,0.94820319790502783,6.3375038916872555,8.5278824253383601,1.3456216471163307,-0.3456216471163307,0,28,199,0.2032823294185149,0,0,0,1
3,0,0.20000000000000001,0.10000000000000001,2,6,22,2,52,0.95097086240543072,0.94856084874117985,5.6128035846572972,11.067494583126258,1.9718300161757771,-0.97183001617577713,0,55,188,0.28986838042991636,0,0,0,2
3,0,0.20000000000000001,0.10000000000000001,2,6,23,2,52,0.95097086240543072,0.94856084874117985,4.9870536567413168,10.461381616421317,2.0977078524671584,-1.0977078524671584,0,50,171,0.14668380794387431,0,0,0,2
3,0,0.20000000000000001,0.10000000000000001,2,6,24,1,52,0.95089531742316835,0.94852858200061418,5.8697289264710966,11.457002077006575,1.9518792469850168,-0.9518792469850168,0,83,430,0.26640175710645059,0,0,0,2
3,0,0.20000000000000001,0.10000000000000001,2,6,25,3,52,0.95052990383951497,0.94820319790502783,7.9942835567698092,13.754934496261399,1.7205962733975442,-0.72059627339754417,0,31,184,0.39839143062321264,0,0,0,2
3,0,0.20000000000000001,0.10000000000000001,2,6,26,2,52,0.95097086240543072,0.94856084874117985,5.7849368245597432,12.239612395211561,2.1157728712349497,-1.1157728712349497,0,38,198,0.32022597110570977,0,0,0,1
3,0,0.20000000000000001,0.10000000000000001,2,6,27,1,52,0.95089531742316835,0.94852858200061418,5.7959798527382445,9.2869930682530981,1.6023163130675073,-0.60231631306750733,0,40,171,0.22358565994975829,0,0,0,1
3,0,0.20000000000000001,0.10000000000000001,2,6,28,3,52,0.95052990383951497,0.94820319790502783,5.9170451355227982,11.745028230568277,1.9849482235748654,-0.98494822357486544,0,50,195,0.38501098112143062,0,0,0,1
3,0,0.20000000000000001,0.10000000000000001,2,6,29,2,52,0.95097086240543072,0.94856084874117985,7.122252976037081,11.169542448284997,1.5682597186403062,-0.56825971864030622,0,78,599,0.45178273393641266,0,0,1,0
3,0,0.20000000000000001,0.10000000000000001,2,6,30,1,52,0.95089531742316835,0.94852858200061418,6.6117650347654804,12.295281747950641,1.859606577562954,-0.859606577562954,0,38,180,0.31865168797685289,0,0,0,1
3,0,0.20000000000000001,0.10000000000000001,2,7,1,3,51,0.95001046865810412,0.94770638191585477,5.6897795864489211,10.434298479728405,1.833866904893694,-0.83386690489369397,0,61,413,0.19167291394271257,0,0,0,2
3,0,0.20000000000000001,0.10000000000000001,2,7,2,3,51,0.95001046865810412,0.94770638191585477,5.7519811277497013,11.031793680293193,1.9179120089723014,-0.91791200897230141,0,62,431,0.1733694778431826,0,0,0,2
3,0,0.20000000000000001,0.10000000000000001,2,7,3,3,51,0.95001046865810412,0.94770638191585477,5.8231073929031432,11.351308093106102,1.94935578673002,-0.94935578673001997,0,68,204,0.28213218302961113,0,0,0,2
3,0,0.20000000000000001,0.10000000000000001,2,7,4,2,51,0.95179242589342528,0.949601195141073,5.0557452897307966,9.5446441367149468,1.8878807356260565,-0.88788073562605652,0,75,419,0.15031556592083739,0,0,0,2
3,0,0.20000000000000001,0.10000000000000001,2,7,5,3,51,0.95001046865810412,0.94770638191585477,7.1838084057628908,10.250166025670319,1.4268429009670665,-0.42684290096706645,0,116,432,0.47118762389004087,0,0,0,1
