network,eta,condition,target,trial,fold,referenceK95,cueDistance,pregoDistance,convergence,foldMean
2,0.5,2,7,22,1,73,3.07920615239049,5.07965827512283,-0.649664888847837,-0.545967896003268
2,0.5,2,7,23,3,72,3.76397032016174,5.26770488209933,-0.399507550280837,-0.366772311855584
2,0.5,2,7,24,1,73,4.33545713242182,5.00996222431993,-0.155578770887611,-0.545967896003268
2,0.5,2,7,25,3,72,3.27454944628961,5.41804262725023,-0.654591789227496,-0.366772311855584
2,0.5,2,7,26,1,73,3.85051619474225,8.43565587725306,-1.19078571563253,-0.545967896003268
2,0.5,2,7,27,1,73,3.62785943341944,4.53287541519336,-0.249462802620468,-0.545967896003268
2,0.5,2,7,28,2,72,3.33855274311651,3.74853787927869,-0.122803252699092,-0.467939930883826
2,0.5,2,7,29,3,72,4.12347099904523,4.30329690545937,-0.0436103240342378,-0.366772311855584
2,0.5,2,7,30,1,73,3.14015384194652,4.95012734590354,-0.576396442677168,-0.545967896003268
2,0.5,2,8,1,3,77,3.3190228265663,4.86528341857638,-0.465878263817112,-0.338259652477453
2,0.5,2,8,2,3,77,3.51977063501093,4.59583400993383,-0.305719743275134,-0.338259652477453
2,0.5,2,8,3,3,77,3.59598836490632,5.10229877866335,-0.418886342474659,-0.338259652477453
2,0.5,2,8,4,1,76,3.01256289079768,4.38026543505493,-0.453999665346441,-0.487169846590435
2,0.5,2,8,5,1,76,3.7674875986907,4.60622678035124,-0.222625598542652,-0.487169846590435
2,0.5,2,8,6,2,76,3.74594050854642,4.68479473440793,-0.250632444300572,-0.483413370431693
2,0.5,2,8,7,2,76,3.50578532326539,4.59781305137084,-0.311493040049672,-0.483413370431693
2,0.5,2,8,8,3,77,3.30264051240896,6.13215015935289,-0.85674163939813,-0.338259652477453
2,0.5,2,8,9,3,77,3.84772841712893,5.35601032729853,-0.391992819310005,-0.338259652477453
2,0.5,2,8,10,1,76,2.94708384241939,5.17717527532492,-0.756711227826742,-0.487169846590435
2,0.5,2,8,11,2,76,3.76561973304285,6.75154999801752,-0.79294524584453,-0.483413370431693
2,0.5,2,8,12,1,76,3.60185635077768,5.47518477564672,-0.520100815365544,-0.487169846590435
2,0.5,2,8,13,1,76,3.37599240733257,4.90908054632865,-0.454114806557696,-0.487169846590435
2,0.5,2,8,14,2,76,3.4603592629426,4.68694302729933,-0.354467172669716,-0.483413370431693
2,0.5,2,8,15,1,76,3.80430105320973,5.93650814875604,-0.560472755894893,-0.487169846590435
2,0.5,2,8,16,3,77,3.45724495349331,3.54114802596831,-0.0242687670684758,-0.338259652477453
2,0.5,2,8,17,1,76,3.08067033550072,5.70344559247691,-0.851365115816549,-0.487169846590435
2,0.5,2,8,18,1,76,3.84342406396011,5.5791721580885,-0.451615035250611,-0.487169846590435
2,0.5,2,8,19,2,76,2.65747422027167,4.9801494336249,-0.874016084760287,-0.483413370431693
2,0.5,2,8,20,1,76,3.78244552127855,4.79648634286698,-0.268091322369043,-0.487169846590435
2,0.5,2,8,21,2,76,3.00725112829139,5.13928393514117,-0.708964005962853,-0.483413370431693
2,0.5,2,8,22,3,77,3.89110217296389,5.53345184253867,-0.422078268976367,-0.338259652477453
2,0.5,2,8,23,2,76,3.95926706849525,4.93287997027463,-0.245907357330509,-0.483413370431693
2,0.5,2,8,24,2,76,3.70087242009723,5.2828544753721,-0.42746192672951,-0.483413370431693
2,0.5,2,8,25,2,76,2.90633084576518,5.50450167159079,-0.893969394300521,-0.483413370431693
2,0.5,2,8,26,1,76,3.49200193083598,4.6534491863223,-0.332602122934184,-0.487169846590435
2,0.5,2,8,27,3,77,3.88363906533968,4.45869879712964,-0.148072393472965,-0.338259652477453
2,0.5,2,8,28,3,77,4.05814360515173,4.51633624084873,-0.112906954577786,-0.338259652477453
2,0.5,2,8,29,3,77,4.06292555641292,5.02198454746204,-0.236051332403899,-0.338259652477453
2,0.5,2,8,30,2,76,4.81649422313574,4.69259969813799,0.0257229676312349,-0.483413370431693
2,0.25,1,1,1,2,69,4.05808196241358,6.82160517049553,-0.680992457441231,-0.848314856793928
2,0.25,1,1,2,3,70,3.31046919944433,7.22507987245997,-1.18249421371228,-0.770327831973488
2,0.25,1,1,3,2,69,3.16458021142044,5.9270966630128,-0.872948785315316,-0.848314856793928
2,0.25,1,1,4,2,69,3.84236664423926,5.25048289285205,-0.366471078631692,-0.848314856793928
2,0.25,1,1,5,2,69,3.21740544656258,5.03978710996412,-0.566413432708192,-0.848314856793928
2,0.25,1,1,6,1,70,3.56195254519294,5.74072607480481,-0.611679549900868,-0.745384734891005
2,0.25,1,1,7,1,70,2.84873556812427,7.07750306500351,-1.48443665470279,-0.745384734891005
2,0.25,1,1,8,3,70,3.13756040596495,5.3934954054674,-0.719009264399692,-0.770327831973488
2,0.25,1,1,9,3,70,3.32904872464794,6.51395062697676,-0.956700296618708,-0.770327831973488
2,0.25,1,1,10,1,70,3.17868676572279,5.268897085149,-0.657570397299249,-0.745384734891005
2,0.25,1,1,11,3,70,3.00375024054015,5.87503991427761,-0.955901604262922,-0.770327831973488
2,0.25,1,1,12,2,69,3.00886181700026,6.34169291006927,-1.10767170304675,-0.848314856793928
2,0.25,1,1,13,3,70,3.95264960194419,6.45167505924985,-0.632240575050331,-0.770327831973488
2,0.25,1,1,14,1,70,3.73742621458744,7.62556256987176,-1.04032457954853,-0.745384734891005
2,0.25,1,1,15,1,70,3.74985667107689,6.46503869760995,-0.724076215359268,-0.745384734891005
2,0.25,1,1,16,2,69,3.79633880011835,6.18913892891644,-0.630291513687741,-0.848314856793928
2,0.25,1,1,17,1,70,3.47517093251068,5.99004401660943,-0.723668887930599,-0.745384734891005
2,0.25,1,1,18,1,70,3.51540960887246,5.11439215297862,-0.454849568616563,-0.745384734891005
2,0.25,1,1,19,3,70,3.28473965607991,5.16374765860374,-0.572041683439316,-0.770327831973488
2,0.25,1,1,20,3,70,4.0123940628288,6.02747576826186,-0.502214307438288,-0.770327831973488
2,0.25,1,1,21,1,70,3.77731945644492,5.88612408591029,-0.558280720966633,-0.745384734891005
2,0.25,1,1,22,1,70,3.7576516751777,6.1055941363866,-0.62484303074682,-0.745384734891005
2,0.25,1,1,23,3,70,3.73163548195381,5.4911489130925,-0.471512675781893,-0.770327831973488
2,0.25,1,1,24,2,69,3.3623869920699,6.31651271361783,-0.878579928043725,-0.848314856793928
2,0.25,1,1,25,3,70,3.68731881543814,4.79970241519176,-0.301678171981297,-0.770327831973488
2,0.25,1,1,26,1,70,3.84441275299097,6.05155832912297,-0.574117743838727,-0.745384734891005
2,0.25,1,1,27,2,69,2.84811318663036,7.15935185262642,-1.51371746257625,-0.848314856793928
2,0.25,1,1,28,3,70,3.06657053168919,7.38885731378358,-1.40948552705015,-0.770327831973488
2,0.25,1,1,29,2,69,2.81623787775825,5.88404746597973,-1.0893289989635,-0.848314856793928
2,0.25,1,1,30,2,69,3.33977619350972,5.93389126870979,-0.776733207524891,-0.848314856793928
2,0.25,1,2,1,3,66,3.4483215560078,7.35489084141934,-1.13289008056844,-0.926774262402958
2,0.25,1,2,2,3,66,3.27954164174021,6.30494026745243,-0.922506543965351,-0.926774262402958
2,0.25,1,2,3,2,64,2.94428751868244,5.52130893436197,-0.875261467953625,-0.86899539755699
2,0.25,1,2,4,2,64,3.37239474197238,5.27903047432211,-0.565365527534482,-0.86899539755699
2,0.25,1,2,5,3,66,3.32077655638258,6.35781776337608,-0.914557530574068,-0.926774262402958
2,0.25,1,2,6,1,65,3.13622518697138,6.01453445619877,-0.917762309028242,-0.733386235888635
2,0.25,1,2,7,1,65,3.31274579150515,6.86846704912983,-1.07334564177625,-0.733386235888635
2,0.25,1,2,8,1,65,4.14320699697374,5.9667503172849,-0.440128461272416,-0.733386235888635
2,0.25,1,2,9,2,64,2.88357638830296,6.96820530358534,-1.41651489860002,-0.86899539755699
2,0.25,1,2,10,1,65,3.55624338207665,5.99137004346759,-0.684746908398874,-0.733386235888635
2,0.25,1,2,11,3,66,3.79540460032487,8.16537553759979,-1.15138473956133,-0.926774262402958
2,0.25,1,2,12,3,66,3.58817693192117,5.76968458131328,-0.60797103676381,-0.926774262402958
2,0.25,1,2,13,2,64,3.20233370103679,6.76555792786317,-1.11269610211851,-0.86899539755699
2,0.25,1,2,14,1,65,3.42659245048603,6.37701552623958,-0.861037056021953,-0.733386235888635
2,0.25,1,2,15,2,64,3.1897580719854,5.70976917092778,-0.790032046967703,-0.86899539755699
2,0.25,1,2,16,2,64,3.46668803752648,6.43579607408908,-0.85646819224065,-0.86899539755699
2,0.25,1,2,17,2,64,3.19046277949026,5.6313092008732,-0.765044631479108,-0.86899539755699
2,0.25,1,2,18,3,66,3.5086903704373,7.34461570861923,-1.09326413367841,-0.926774262402958
2,0.25,1,2,19,1,65,3.83449867817712,5.1855867069004,-0.352350630973637,-0.733386235888635
2,0.25,1,2,20,3,66,4.19812202843845,5.31596358631454,-0.266271811610938,-0.926774262402958
2,0.25,1,2,21,1,65,3.4844894052176,6.50426044523539,-0.866632292093086,-0.733386235888635
2,0.25,1,2,22,3,66,3.33023322662379,6.69191801782814,-1.00944425283163,-0.926774262402958
2,0.25,1,2,23,3,66,3.67866323325017,6.53771749088701,-0.777199236884427,-0.926774262402958
2,0.25,1,2,24,2,64,3.64038692058726,6.90019813931353,-0.895457348308572,-0.86899539755699
2,0.25,1,2,25,2,64,3.00130381167307,4.56476721245533,-0.520928069561448,-0.86899539755699
2,0.25,1,2,26,1,65,4.55583904678336,7.16897746507045,-0.573580056593987,-0.733386235888635
2,0.25,1,2,27,1,65,3.85260721755673,6.44116469897034,-0.671897583957503,-0.733386235888635
2,0.25,1,2,28,3,66,3.2754584158009,7.83572606530413,-1.39225325759118,-0.926774262402958
2,0.25,1,2,29,1,65,3.29180426360263,6.22934922267079,-0.892381418770399,-0.733386235888635
2,0.25,1,2,30,2,64,3.29400347475693,6.23286624039954,-0.892185690805769,-0.86899539755699
2,0.25,1,3,1,1,66,3.83259522943579,5.31289817618257,-0.386240356241506,-0.70350561380298
2,0.25,1,3,2,2,67,3.6168556622099,6.79908584891928,-0.87983333699444,-0.842619120282912
2,0.25,1,3,3,2,67,3.11171318926143,8.02066675746542,-1.57757263270434,-0.842619120282912
2,0.25,1,3,4,1,66,3.28968874066852,4.99514499971154,-0.518424809605678,-0.70350561380298
2,0.25,1,3,5,1,66,2.92469169675784,5.34641988985793,-0.828028539139592,-0.70350561380298
2,0.25,1,3,6,1,66,3.20708639015957,6.83102524273898,-1.12997855739056,-0.70350561380298
2,0.25,1,3,7,1,66,3.25801285598761,6.48949452949693,-0.991856636652144,-0.70350561380298
2,0.25,1,3,8,3,67,3.48777864144153,5.97798025413179,-0.713979259779235,-0.802780237490528
2,0.25,1,3,9,1,66,3.67562209795519,6.71678227249447,-0.827386519476834,-0.70350561380298
2,0.25,1,3,10,2,67,3.90794669193418,5.82695374654649,-0.491052515781001,-0.842619120282912
2,0.25,1,3,11,1,66,3.82588797776444,5.3410124959245,-0.396019048902051,-0.70350561380298
2,0.25,1,3,12,3,67,3.61386856606227,5.8437094672618,-0.617023242665738,-0.802780237490528
2,0.25,1,3,13,2,67,3.12362351191218,5.75981352283606,-0.843952544495379,-0.842619120282912
2,0.25,1,3,14,1,66,4.4633554033417,6.30915377806378,-0.413545014439167,-0.70350561380298
2,0.25,1,3,15,3,67,3.54520056239188,6.20606087093767,-0.750552828173577,-0.802780237490528
2,0.25,1,3,16,3,67,3.07444026479186,5.07050946319275,-0.649246375432837,-0.802780237490528
2,0.25,1,3,17,2,67,2.98986936792545,6.60336227686148,-1.2085788588962,-0.842619120282912
2,0.25,1,3,18,3,67,3.37108252121659,6.63426900292497,-0.967993652238074,-0.802780237490528
2,0.25,1,3,19,3,67,3.30985204573102,6.05617730595742,-0.829742605494576,-0.802780237490528
2,0.25,1,3,20,2,67,3.62611607427443,6.54749332246453,-0.805649126600189,-0.842619120282912
2,0.25,1,3,21,2,67,3.16312503168334,6.44770468618504,-1.03839703508455,-0.842619120282912
2,0.25,1,3,22,1,66,3.44814280144475,6.65799004224755,-0.930891620688646,-0.70350561380298
2,0.25,1,3,23,1,66,3.74883906902953,6.04569666709777,-0.612685035493623,-0.70350561380298
2,0.25,1,3,24,2,67,3.15837290694741,5.47356617565962,-0.733033538762802,-0.842619120282912
2,0.25,1,3,25,3,67,2.95557841802517,5.24963104207945,-0.776177214606643,-0.802780237490528
2,0.25,1,3,26,2,67,4.06098421192217,4.82497314129356,-0.188129007526915,-0.842619120282912
2,0.25,1,3,27,2,67,2.90053146973609,4.81486079318381,-0.659992605983305,-0.842619120282912
2,0.25,1,3,28,3,67,3.28837603970219,7.24909433806469,-1.20446027173984,-0.802780237490528
2,0.25,1,3,29,3,67,3.35825580755325,5.65700595498179,-0.684507160609469,-0.802780237490528
2,0.25,1,3,30,3,67,3.41377696898282,6.26127580926365,-0.834119764165285,-0.802780237490528
2,0.25,1,4,1,1,69,3.34856526519495,5.35116196341409,-0.598046189821703,-0.603668689814704
2,0.25,1,4,2,1,69,3.43807564665703,6.42535655114124,-0.868881668554575,-0.603668689814704
2,0.25,1,4,3,1,69,3.8754690337762,6.62639659965434,-0.70983087257381,-0.603668689814704
2,0.25,1,4,4,1,69,4.6861274501668,6.15709187709008,-0.313897656981337,-0.603668689814704
2,0.25,1,4,5,1,69,3.4748500778535,5.39417851346119,-0.552348559680398,-0.603668689814704
2,0.25,1,4,6,2,68,3.26784515496296,5.37878957706086,-0.64597443330262,-0.771013432149026
2,0.25,1,4,7,3,70,3.04365241585917,6.30424366038778,-1.07127582227821,-0.700229697244752
2,0.25,1,4,8,2,68,3.53177227064179,7.08480894697017,-1.00602088811427,-0.771013432149026
2,0.25,1,4,9,3,70,4.12842712637163,7.35843042130196,-0.782381085110517,-0.700229697244752
2,0.25,1,4,10,3,70,4.60360084684615,5.77019530447199,-0.253409123952408,-0.700229697244752
2,0.25,1,4,11,1,69,3.37397056048583,5.91146718776762,-0.752080251380858,-0.603668689814704
2,0.25,1,4,12,2,68,3.58326504383808,5.96254475800855,-0.663997690670964,-0.771013432149026
2,0.25,1,4,13,3,70,3.54011291562039,6.2906630303763,-0.776966774878675,-0.700229697244752
2,0.25,1,4,14,2,68,3.51969409316261,6.43674998367941,-0.828781085317468,-0.771013432149026
2,0.25,1,4,15,1,69,3.69332245500176,5.0466374207708,-0.366422098870975,-0.603668689814704
2,0.25,1,4,16,2,68,3.41192875222386,5.61976614115123,-0.647093638015838,-0.771013432149026
2,0.25,1,4,17,2,68,3.16490339822631,6.07175710998163,-0.918465225000042,-0.771013432149026
2,0.25,1,4,18,3,70,4.20846958278624,5.17925310117217,-0.230673763773103,-0.700229697244752
2,0.25,1,4,19,3,70,3.25424971964548,5.61712607973324,-0.726089441084804,-0.700229697244752
2,0.25,1,4,20,2,68,3.56602732252773,6.65208452930988,-0.865404812600998,-0.771013432149026
2,0.25,1,4,21,3,70,2.94975053890977,6.4906169309521,-1.20039520133491,-0.700229697244752
2,0.25,1,4,22,1,69,3.66382319624059,5.87427481428924,-0.603318309769087,-0.603668689814704
2,0.25,1,4,23,2,68,4.09165061981122,6.28799754798956,-0.536787505155971,-0.771013432149026
2,0.25,1,4,24,2,68,3.31950672123565,5.51879446100153,-0.662534504207064,-0.771013432149026
2,0.25,1,4,25,3,70,3.86816231045115,5.21465118770902,-0.348095237270647,-0.700229697244752
2,0.25,1,4,26,3,70,4.08521189670873,7.1096536019375,-0.740339003630493,-0.700229697244752
2,0.25,1,4,27,3,70,3.44105670839017,6.44396889352639,-0.872671519133746,-0.700229697244752
2,0.25,1,4,28,1,69,4.00774862523622,5.96572708731401,-0.488548221250376,-0.603668689814704
2,0.25,1,4,29,1,69,3.1175729887777,5.55960865527147,-0.783313069263926,-0.603668689814704
2,0.25,1,4,30,2,68,3.14080598664861,6.07769369703237,-0.935074539105029,-0.771013432149026
2,0.25,1,5,1,1,68,4.01191449309358,8.03236962599069,-1.00212881900106,-0.856127298655784
2,0.25,1,5,2,1,68,3.10918310224186,5.16693791416309,-0.661831337767625,-0.856127298655784
2,0.25,1,5,3,3,69,2.81874232791323,6.35666327048577,-1.25514166638698,-0.82056021211679
2,0.25,1,5,4,2,67,3.94302060495958,5.94815694727689,-0.508527989885526,-0.742299165269814
2,0.25,1,5,5,1,68,3.4622282831987,6.1337783160539,-0.771627349305513,-0.856127298655784
2,0.25,1,5,6,2,67,3.8492023500608,6.53970212765704,-0.698975926156165,-0.742299165269814
2,0.25,1,5,7,1,68,3.30195395076081,5.34945188725183,-0.620086762875435,-0.856127298655784
2,0.25,1,5,8,3,69,3.50077635207241,5.55497196654488,-0.586782875534568,-0.82056021211679
2,0.25,1,5,9,3,69,3.63133624787822,6.7987809544853,-0.872253212149608,-0.82056021211679
2,0.25,1,5,10,2,67,3.28715842910031,6.34931202110153,-0.931550352089151,-0.742299165269814
2,0.25,1,5,11,2,67,3.14965331552777,5.34499320975377,-0.697010011674294,-0.742299165269814
2,0.25,1,5,12,2,67,3.24675864538395,5.52856508010046,-0.702795213300083,-0.742299165269814
2,0.25,1,5,13,2,67,3.54389439597828,5.8054757335064,-0.63816273422104,-0.742299165269814
2,0.25,1,5,14,3,69,3.11788301064759,5.91322099875436,-0.896549991953091,-0.82056021211679
2,0.25,1,5,15,3,69,3.43938949525279,6.93339441462072,-1.01587939493056,-0.82056021211679
2,0.25,1,5,16,1,68,3.94409565100672,5.01902096683466,-0.272540377045261,-0.856127298655784
2,0.25,1,5,17,2,67,3.32053322234173,7.32099898616856,-1.20476607097627,-0.742299165269814
2,0.25,1,5,18,1,68,3.17203844234689,7.35180863523523,-1.31769216195118,-0.856127298655784
2,0.25,1,5,19,3,69,2.81775457274645,7.12763945918953,-1.52954587604209,-0.82056021211679
2,0.25,1,5,20,1,68,3.18383891380726,6.69977897064719,-1.10430840002378,-0.856127298655784
2,0.25,1,5,21,2,67,3.52147101791379,6.17138872301319,-0.752503056711022,-0.742299165269814
2,0.25,1,5,22,3,69,4.11389538567522,6.7294147542651,-0.635776830324185,-0.82056021211679
2,0.25,1,5,23,3,69,3.91322479344452,5.45804015941699,-0.394767857077971,-0.82056021211679
2,0.25,1,5,24,1,68,3.04987067614395,5.85586300295097,-0.92003649490959,-0.856127298655784
2,0.25,1,5,25,1,68,2.91639232270292,6.41433060604479,-1.19940594278481,-0.856127298655784
2,0.25,1,5,26,2,67,2.8955689313253,4.66283502944733,-0.610334666532408,-0.742299165269814
2,0.25,1,5,27,2,67,3.29132299466592,5.52404339526816,-0.678365631152181,-0.742299165269814
2,0.25,1,5,28,3,69,3.59497381159434,5.70996978760434,-0.58832027348539,-0.82056021211679
2,0.25,1,5,29,3,69,3.554869672905,5.08554018549714,-0.430584143283454,-0.82056021211679
2,0.25,1,5,30,1,68,3.86572712935344,6.53932331572278,-0.69161534089358,-0.856127298655784
2,0.25,1,6,1,2,66,3.00317672192329,6.24065396931382,-1.07801756178943,-0.939275268863677
2,0.25,1,6,2,2,66,2.78156216836161,5.37920054334614,-0.93387751837112,-0.939275268863677
2,0.25,1,6,3,3,68,3.44950722960484,6.30423342112216,-0.827575071307896,-0.675740036833875
2,0.25,1,6,4,1,68,3.35564086065573,7.97887163785413,-1.37774898124675,-0.908875930320809
2,0.25,1,6,5,3,68,4.03495271692674,5.66163700323352,-0.403148289565524,-0.675740036833875
2,0.25,1,6,6,2,66,2.91910303314544,6.40813931588072,-1.19524259442659,-0.939275268863677
2,0.25,1,6,7,1,68,3.37270387399279,7.1119488472836,-1.10867870794245,-0.908875930320809
2,0.25,1,6,8,3,68,3.56678288497617,7.95829866195253,-1.23122598672156,-0.675740036833875
2,0.25,1,6,9,3,68,3.54660870786246,5.29142837654177,-0.491968472532992,-0.675740036833875
2,0.25,1,6,10,1,68,3.39152525281256,6.01740272013858,-0.77424676851467,-0.908875930320809
2,0.25,1,6,11,1,68,3.25923021786156,6.05611274420585,-0.858142057905737,-0.908875930320809
2,0.25,1,6,12,3,68,3.47125250023897,6.89450704125506,-0.986172726063697,-0.675740036833875
2,0.25,1,6,13,2,66,3.57296414794717,6.62930076745906,-0.855406461681933,-0.939275268863677
2,0.25,1,6,14,3,68,3.42580376190978,6.07481333166624,-0.773251988105621,-0.675740036833875
2,0.25,1,6,15,1,68,3.54651353622665,7.18482882212517,-1.0258850695857,-0.908875930320809
2,0.25,1,6,16,3,68,3.860382352884,5.9761836325304,-0.548080756318278,-0.675740036833875
2,0.25,1,6,17,2,66,3.19009215998849,5.20019231482092,-0.630107236412786,-0.939275268863677
2,0.25,1,6,18,3,68,4.02887527974316,6.47722575450527,-0.607700736498895,-0.675740036833875
2,0.25,1,6,19,1,68,3.27314187494862,6.18574753123133,-0.889850109637677,-0.908875930320809
2,0.25,1,6,20,1,68,3.59511112044591,6.66564326333265,-0.854085462177838,-0.908875930320809
2,0.25,1,6,21,1,68,3.12592494005117,5.26712493669954,-0.684981257615648,-0.908875930320809
2,0.25,1,6,22,1,68,3.54521635243657,6.10040809118716,-0.720743527258766,-0.908875930320809
2,0.25,1,6,23,2,66,2.95973543723986,6.26836528412313,-1.11788026904485,-0.939275268863677
2,0.25,1,6,24,1,68,3.84990803315776,6.90826481603396,-0.794397361322858,-0.908875930320809
2,0.25,1,6,25,2,66,3.21082511924183,5.96751629506552,-0.858561607514343,-0.939275268863677
2,0.25,1,6,26,2,66,3.78918266940318,6.30661148592249,-0.664372514116828,-0.939275268863677
2,0.25,1,6,27,3,68,3.61121665168332,5.16446244513339,-0.430117033472929,-0.675740036833875
2,0.25,1,6,28,2,66,2.70211186306739,5.78838098901782,-1.14216926698473,-0.939275268863677
2,0.25,1,6,29,3,68,4.11741307995963,6.0038442064003,-0.458159307751355,-0.675740036833875
2,0.25,1,6,30,2,66,2.88766711194522,5.5359976115855,-0.917117658294166,-0.939275268863677
2,0.25,1,7,1,2,63,2.65370459720955,5.29078309728205,-0.993734759643353,-0.679275458240907
2,0.25,1,7,2,3,63,3.2791588204172,6.92294428951703,-1.1111951779866,-0.580687556367246
2,0.25,1,7,3,1,64,3.14851296859295,5.47463031847688,-0.738798719613807,-0.82805003694773
2,0.25,1,7,4,3,63,4.30230778062553,5.58359143482803,-0.29781310857686,-0.580687556367246
2,0.25,1,7,5,3,63,3.54524042902834,5.02294989058367,-0.416815020345557,-0.580687556367246
2,0.25,1,7,6,2,63,3.47024777793988,6.54743054228643,-0.886732867868393,-0.679275458240907
2,0.25,1,7,7,1,64,3.47801858474346,6.2645714874688,-0.801189767918069,-0.82805003694773
2,0.25,1,7,8,2,63,3.76308222800003,5.92278759211365,-0.573919259070095,-0.679275458240907
2,0.25,1,7,9,2,63,4.00470418026217,5.27574926920748,-0.317388009633737,-0.679275458240907
2,0.25,1,7,10,2,63,3.07089393669485,5.07303856093166,-0.65197452777926,-0.679275458240907
2,0.25,1,7,11,3,63,2.9587550612939,4.83553170792596,-0.634312948436942,-0.580687556367246
2,0.25,1,7,12,1,64,3.46742500960484,5.83500273174837,-0.68280574650794,-0.82805003694773
2,0.25,1,7,13,2,63,3.67910273791707,7.02414746209531,-0.909201227164438,-0.679275458240907
2,0.25,1,7,14,3,63,4.48742822811206,5.8232694399817,-0.297685253994947,-0.580687556367246
2,0.25,1,7,15,2,63,3.85201939146184,6.0442746932707,-0.569118449057679,-0.679275458240907
2,0.25,1,7,16,1,64,2.92269239210966,6.1451346804421,-1.10255950883918,-0.82805003694773
2,0.25,1,7,17,3,63,3.90422395740002,6.56216722620281,-0.680786578281442,-0.580687556367246
2,0.25,1,7,18,1,64,3.6259315742505,6.01857521308833,-0.659870047142963,-0.82805003694773
2,0.25,1,7,19,3,63,4.14514644683637,6.47017794153178,-0.560904548129994,-0.580687556367246
2,0.25,1,7,20,2,63,3.44336284043862,6.06356550548748,-0.760942946319039,-0.679275458240907
2,0.25,1,7,21,2,63,3.49228608009478,6.80823083642115,-0.949505475861923,-0.679275458240907
2,0.25,1,7,22,1,64,3.09899480386244,5.5424717940858,-0.788474052030651,-0.82805003694773
2,0.25,1,7,23,3,63,3.6309942904406,6.14493077082877,-0.69235484258586,-0.580687556367246
2,0.25,1,7,24,1,64,4.23209106822317,5.9656115997387,-0.409613239311353,-0.82805003694773
2,0.25,1,7,25,3,63,3.32832100438983,6.34875596212135,-0.907495086485878,-0.580687556367246
2,0.25,1,7,26,1,64,3.91218566291488,10.0631563029993,-1.57225938901413,-0.82805003694773
2,0.25,1,7,27,1,64,3.56992246718495,6.12930913940118,-0.716930604443751,-0.82805003694773
2,0.25,1,7,28,2,63,3.42541188762204,4.0427980555743,-0.180237060011157,-0.679275458240907
2,0.25,1,7,29,3,63,4.31128814458905,5.20593647637217,-0.207512998848376,-0.580687556367246
2,0.25,1,7,30,1,64,3.11183019780191,5.62618680271339,-0.807999294655452,-0.82805003694773
2,0.25,1,8,1,3,71,3.50344243495078,5.50259347337588,-0.570624771362397,-0.554963412130779
2,0.25,1,8,2,3,71,3.6330981519949,5.40416451049193,-0.487481010532171,-0.554963412130779
2,0.25,1,8,3,3,71,3.76213760056907,6.24775147520668,-0.660691909371317,-0.554963412130779
2,0.25,1,8,4,1,71,2.92282075923174,5.32249110598237,-0.821011804836564,-0.694384183762005
2,0.25,1,8,5,1,71,3.75273514613438,5.66048806578067,-0.508363325776246,-0.694384183762005
2,0.25,1,8,6,2,71,3.88595129468195,5.51363467890461,-0.41886355766996,-0.708489430927891
2,0.25,1,8,7,2,71,3.48898363890798,5.88350597682963,-0.686309420089776,-0.708489430927891
2,0.25,1,8,8,3,71,3.21679470386179,7.14992162240842,-1.2226850889256,-0.554963412130779
2,0.25,1,8,9,3,71,3.9324441988843,6.19018107919152,-0.574130684663694,-0.554963412130779
2,0.25,1,8,10,1,71,2.9093782778224,6.10310047598972,-1.09773356820336,-0.694384183762005
2,0.25,1,8,11,2,71,3.96120262328278,7.84501426620226,-0.980462756459763,-0.708489430927891
2,0.25,1,8,12,1,71,3.64004319316367,6.15412021360208,-0.690672304427617,-0.694384183762005
2,0.25,1,8,13,1,71,3.47833047171722,5.86572515235679,-0.686362236150877,-0.694384183762005
2,0.25,1,8,14,2,71,3.33971656140353,5.17106001042081,-0.548352956110638,-0.708489430927891
2,0.25,1,8,15,1,71,3.92474698700146,6.01753732094816,-0.53322936252398,-0.694384183762005
2,0.25,1,8,16,3,71,3.52798281813259,4.34577471558031,-0.231801553353535,-0.554963412130779
2,0.25,1,8,17,1,71,3.29666930007192,6.6652044460984,-1.02179953140977,-0.694384183762005
2,0.25,1,8,18,1,71,3.91407876408558,6.44237603789936,-0.645949513589936,-0.694384183762005
2,0.25,1,8,19,2,71,2.68536256128286,5.81014415894657,-1.16363490081984,-0.708489430927891
2,0.25,1,8,20,1,71,3.77535326682575,4.67637798691778,-0.238659711134688,-0.694384183762005
2,0.25,1,8,21,2,71,3.00039692171948,6.38778472726856,-1.12897989630246,-0.708489430927891
2,0.25,1,8,22,3,71,3.84605960763227,6.69671723066524,-0.741189142616515,-0.554963412130779
2,0.25,1,8,23,2,71,4.03035263137911,5.98038485915406,-0.483836628237585,-0.708489430927891
2,0.25,1,8,24,2,71,3.88479698175415,6.31811456709512,-0.626369304951997,-0.708489430927891
2,0.25,1,8,25,2,71,3.09449981677006,5.88493829867007,-0.90174136278107,-0.708489430927891
2,0.25,1,8,26,1,71,3.51359979481564,5.97333215218084,-0.700060479567015,-0.694384183762005
2,0.25,1,8,27,3,71,3.93149458230146,5.21664489816107,-0.326885943489536,-0.554963412130779
2,0.25,1,8,28,3,71,4.13231035138909,5.38564698474976,-0.303301670683898,-0.554963412130779
2,0.25,1,8,29,3,71,4.22450621736424,6.04460238805099,-0.430842346309135,-0.554963412130779
2,0.25,1,8,30,2,71,4.93679271001577,5.65926036161878,-0.146343525855819,-0.708489430927891
